text,span1,label
"From a distance we see Tepilit , walking steadily towards Ol Doinyo Lengai with his animals .","[4, 5]",0
"With this system real-time fire growth can be modelled , taking into account changes in terrain , fuel and temporal changes in the weather .","[8, 9]",0
"As a result of this work the Coordinating Committee for Under Fives ( CCUF ) , an umbrella organisation of statutory and voluntary sector groups and individuals providing a service to under fives , decided to organise a conference to look at the issues of integration of special needs children within mainstream provision .","[34, 35]",0
The mood of the garden will dictate its eventual style .,"[6, 7]",1
But Amaldi never really retired nor grew old .,"[4, 5]",1
He is wearing a blue tunic and around his shoulders is a fur cloak made of the skins of the hyrax .,"[14, 15]",0
The Labour Party Conference : Cook appeals for Labour to accept electoral reform,"[10, 11]",1
By time we 've cleared all that especially the,"[4, 5]",1
"The creature was large-headed , absurdly so , its body half man , half something lost in the primordial past .","[15, 16]",1
"Images of ‘ urban decay ’ , ‘ tinderbox cities ’ , and ‘ ghetto streets ’ linked up with the images of ‘ race inequality ’ and ‘ black ghettos ’ to produce an analysis more complex but also more contradictory .","[17, 18]",1
"The road he was on , veering left , would lead eventually to the station but was , he knew , seldom used since normal traffic and all heavy vehicles used the new access road to the north .","[6, 7]",1
"Pearce et al. ( 1989 ) have argued that the effects of government , commercial and other actions on the environment can and should be assessed on a cost/benefit basis and this seems likely to be the basis on which at least the UK government will proceed .","[32, 33]",0
This market sensitive dispute has taken place as President Bush and Congress continued to spar on a primary cause for government borrowing — the budget deficit .,"[21, 22]",0
"Male scientists , both science students and mature , professional scientists , tend to be emotionally reticent , disliking overt emotional expression in others and themselves , and depending upon their partners in personal relationships to take the emotional initiatives .","[28, 29]",0
"The major question thus always remains unanswered in the Critique : every time that Sartre announces that he is about to proceed with the fundamental problem of how History can be a totalization without a totalizer , he turns back to a previous , more easily intelligible stage on the way .","[15, 16]",1
"JOHN SMITH , the shadow Chancellor , yesterday set the overriding tone for this week 's Labour Party conference with a warning that he would impose tough spending controls if Labour won the next election .","[8, 9]",1
‘ We all have things to hide . ’,"[6, 7]",1
"A large sports-fishing boat was moored alongside Wavebreaker , but moored so crudely that whoever had brought the powerboat alongside the schooner had not bothered to put out fenders , but instead had gouged long ugly gashes in Wavebreaker 's white paint .","[24, 25]",0
He does n't wan na know !,"[5, 6]",0
Equal opportunity in education and employment has not made science any more popular with women .,"[8, 9]",1
I do n't know she just said,"[6, 7]",0
This chapter deals with the approach of the criminal law to behaviour which causes or risks causing death .,"[15, 16]",1
"Yeah , well I 'll have a wander in Saturday night then .","[7, 8]",0
"Three elements refer to the female presence , all of them dealing with an essential lack .","[11, 12]",1
"I can count on you , Paula , I feel sure . ’","[9, 10]",1
"time er , put it right .","[3, 4]",1
"Do they extend the definition of murder too far , or are they too narrow .","[2, 3]",1
"Paula spent most of her free time alone , window shopping , visiting News Theatres , where she sometimes watched the programme of cartoons twice round , and drinking endless cups of Espresso coffee in cafés and coffee houses .","[1, 2]",1
"She 's taping it all , she holds it against you , you see , so she 's trying to blackmail !","[13, 14]",1
"He went down the airless corridor to his Boss 's office , said hello to the secretary , and walked into the large oak-panelled room which was as big as the lobby of many a sizeable hotel .","[19, 20]",0
Go and sit down with daddy please .,"[6, 7]",0
‘ Some needed reminding that we expected them to honour their word . ’,"[6, 7]",0
"Sometimes , too , houses have to be sold by auction to satisfy the legal requirements of trustees or executors ( auctions provide adequate proof that the property has been sold at the going market value , and protect trustees from future claims of negligence ) .","[38, 39]",1
"More closely linked to GIS is work by McMaster and Johnson ( 1986 ) who perform a very detailed inventory of hazardous materials ( both stored and transported ) in Santa Monica , California .","[25, 26]",0
And then in the first place you 're getting enough money you can you can bash it away and that 'll pay for your furniture .,"[15, 16]",1
"He thought , I know what my idea of heaven would be , if by heaven we mean a place of bliss in which to pass eternity : a sanctuary where one might chain-smoke without impairment of breathing , destruction of the lungs or damage to the heart , light each fresh cigarette from the glowing butt of its predecessor , and drink ice-free but hundred-proof chilled vodka laced with two drops of angostura and a gill of newly opened Perrier endlessly , with increasing euphoria until a peak of joy and ease was reached but without any sub-sequent nausea or pain or dehydration or oblivion …","[79, 80]",0
"The second , and complementary , part of the Intifada strategy concentrated on the construction of an indigenous national authority .","[11, 12]",1
Madame Mattli demanded .,"[2, 3]",0
We have to give an answer .,"[3, 4]",1
"Is it , we wonder , possible to contemplate bringing together some of these data sources to form a National Online Health Information System ( NOHIS ) , to parallel that for employment and unemployment ( Townsend et al. 1987 ) ?","[29, 30]",1
I 'm not sure that I really knew her and I 'm left wishing I 'd tried harder .,"[7, 8]",0
"Its conically-roofed tower , hugged about by a brood of smaller roofs shaped like candle snuffers , is visible for miles .","[4, 5]",1
"The character of the rocks , and their setting in the past geography at the time when they accumulated , diagnoses the climatic setting in which the extinct fauna lived , and climate imposes certain restraints on possible modes of life .","[33, 34]",1
"Within some sophisticated GIS such as ARC/INFO there are some useful algorithms ( such as shortest path calculations ) , but GIS developers have in general failed to realize the natural links between GIS functions and many operations research techniques .","[26, 27]",1
Some of these characteristics are now addressed in slightly more detail ; it will be obvious that such problems merit a paper in themselves .,"[19, 20]",0
"The only two Hong Kong legislators who consistently dare to speak out , Mr Martin Lee and Mr Szeto Wah , have been threatened with expulsion from the committee now drafting China 's post-1997 Basic Law .","[23, 24]",0
"In open battle and in the plundering expeditions that constituted the normal form of aggressive warfare , they needed the backing of archers , both mounted and on foot , and of numerous infantrymen .","[9, 10]",0
"A mile above the shepherd 's hut the hillsides ceased their upward rolling and curved together to form a dead-end valley of broad-breasted slopes five miles from the nearest tarmac road , hidden deep in the folds of the moors .","[36, 37]",1
"words that people are using I 've got now , so I do n't even think of it , it 's just there and I just talk normal that 's the idea really and if anybody asks you what you 're doing , then you tell them and it and you say , if you do n't wish to be on it , well","[36, 37]",0
A party meeting was to be held on the following Monday and the Whips were making preparation for a vote to be taken .,"[22, 23]",1
Parents had fought for this as a local resource to prevent the need for children to be placed in long-stay placements far from home .,"[10, 11]",0
And nerves too when you have a finger whose paralysed and could n't remove it and put in a nerve and then they could work again .,"[13, 14]",0
"‘ And it 's even harder , ’ Jackson Chatterton 's voice was suddenly sinister , ‘ for a poor person who has no one to help them . ’","[26, 27]",0
"When my Helen comes , she 's got ta pay","[3, 4]",0
"Should have said to him , you never take dad out for a curry so Kevin 's going .","[2, 3]",0
"In its place would be a sentencing discretion , which judges would use , in many cases , to mark the relative heinousness of the murder by a determinate prison sentence .","[19, 20]",1
"It has Ely Cathedral , its great green windows casting a translucent light across the Lady Chapel .","[9, 10]",1
Does it really matter ? ’,"[3, 4]",0
"In private conversation he told Asquith "" I am afraid that I shall have to show myself very vicious Mr Asquith this session .","[15, 16]",1
"The most common reason for a biomusical is opportunism : take a star like Judy Garland or John Lennon , and you pick up a hit title and a hit score ready-made .","[10, 11]",1
"He sat down and saw a bifurcated path , simmering with gold heat round and under the rising , spreading blue-black-green down-pointing vanes of a great pine , still widening where the frame interrupted its soaring .","[4, 5]",0
Tell the truth .,"[0, 1]",0
"Yeah , still Natalie to learn , the way , how I look at it .","[5, 6]",0
"Unlike Lukács ' insignificant event from which the universal is precariously drawn out through the narrative , Sartre 's singularity works synecdochally in a conventional antinomy with the universal , the relation between the two structured according to the familiar nineteenth-century model of organic growth or process in which each singular event makes up the whole while , as he puts it , ‘ the whole is entirely present in the part as its present meaning and as its destiny ’ .","[11, 12]",1
"However , Caithness himself stated that this first selection was ‘ in no way a definitive list …","[4, 5]",0
"She and her boyfriend have had their future planned for some time : they want to start farming in a nearby village , where they also intend to build a bungalow .","[8, 9]",1
"In the long hours when there were no customers to show she was expected to lend a hand with some of the unskilled tasks — running errands and making tea , unpicking a seam or a hem , even sewing on a button or a hook and eye when she had been taught the proper way to do it .","[39, 40]",0
The other girls disliked her for her outstanding looks and her haughty ways and made no attempt to be friendly on anything but the most superficial level and the pattern cutters and sewing hands hurried home to their families and boyfriends the moment they finished their long day 's work .,"[14, 15]",1
"you do n't want it all , that your trouble ?","[3, 4]",0
‘ I do not regard property profits as earnings .,"[4, 5]",1
A standard fault is to assume that the reader is familiar with the jargon which the designer habitually uses .,"[5, 6]",1
I thought the man was dead .,"[1, 2]",0
"When you look at , when you look at the some , all these , a lot of these composers and artists who died long ago and you look the birth range there 's a hell of a lot at seventy five , seventy six","[7, 8]",1
A major worry has been the threat posed by groundwater pollution and some research has been conducted on using GIS to monitor this ( Merchant et al. 1987 ; Barringer et al. 1987 ; von Braun 1988 ) .,"[21, 22]",0
"Of course got to cook so , depending on it will be about five o'clock so that they can get washed up .","[20, 21]",1
"Sartre 's stress on the role of the subject also finds approval because many of those no longer prepared to argue for a general theory of history as the progress of a single narrative of class-struggle , have begun to argue instead for a return of its correlative , the subject , almost as if it was the next best thing in the absence of history itself .","[40, 41]",0
"As for his colleagues , Mr Smith said : ‘ We 're all agreed that we can not spend what we have not earned and we intend to earn it before we spend it .","[18, 19]",0
"It was initiated partly in response to the furore caused by Enoch Powell 's 1969 ‘ rivers of blood ’ speech , much as disturbances at the 1976 Notting Hill Carnival prompted further steps on the part of the Department of the Environment — ‘ A riot makes a much bigger impact on government thinking ’ , as Donnison ( 1987 ) has pointed out , ‘ than any amount of earnest and accurate research ’ .","[63, 64]",1
She laughed at the suspicion of jealousy in my voice .,"[1, 2]",0
"‘ You do n't mean that , ’ she said , stepping away from him .","[9, 10]",0
"Adam got down from Goblander and said ,","[1, 2]",0
"You will realise that this combination of red-ochre , of green gloomed over by grey , the black streaks surrounding the contours , produces something of the sensation of anguish , called "" noir-rouge "" from which certain of my companions in misfortune frequently suffer","[23, 24]",1
‘ Where do you want that put ? ’,"[4, 5]",0
"A number of priority areas were identified , including biotopes of importance for nature conservation , acid deposition and its effects on soils and biotopes and the protection of the environment of the Mediterranean region ( Briggs and Martin 1988 ) .","[8, 9]",0
"If causing death is to be regarded as the most serious harm that can be inflicted , it would seem to follow that the most blameworthy form of homicide should result in the highest sentences imposed by the courts .","[21, 22]",1
"IN December , 1943 , the men working feverishly to create the first American atomic bomb sent a team of ‘ spooks ’ to Naples .","[10, 11]",0
The major auction houses have moved with the times and have found new ways of selling works which in both form and content would have proved an unstable investment a decade ago .,"[11, 12]",1
It was too large for her and the wide sleeves of limp cotton hung from her freckled arms like rags thrown over a stick .,"[20, 21]",1
"She squared up to him , defiantly ,","[1, 2]",1
A first time garden is usually small and certainly the typical one I am imagining for this series is no more than 40ft x 20ft and surrounded on all sides by other houses .,"[26, 27]",0
In the fitting rooms at Taylors she fussed and fretted over her creations like a mother hen and though Paula was overawed by the great designer she also liked her on sight .,"[9, 10]",0
"No general election was fought by the organization set up after 1911 , but there is little doubt that there was a massive improvement ; criticisms that were commonplace in 1910 were not to be heard by 1913 .","[8, 9]",1
We 'll have the Wednesday off when you cross,"[8, 9]",1
"There the similarity ends , since judging from his writings Bagehot was a roaring snob , whereas judging from his heckles the heckler was not .","[6, 7]",1
He was asked to wait and then shown into a room where a detective sergeant prepared to take a statement from him .,"[2, 3]",0
"Unlike , however , the 1958 Notting Hill riots , few of those involved were immigrants — the vast majority were British born .","[22, 23]",0
Cos er you feel as you people moan about this sort of area they just do n't realize how .,"[3, 4]",1
"Anyway , there I was , going up this endless corridor , thinking what to do about the mother , who blamed herself — wi' reason mind you , she was one of those soft suckering witch-women , but that made it worse , not better — and there was th' trolley wi' the dead girl on it , sliding by me — sheet right over , porters in those soft theatre boots and floppy plastic bathcaps — and when they 'd got past me and were turning i n't door , the first one looked at me from under his plastic frills like , with my own face .","[35, 36]",0
It was surprise which made him stop for a second .,"[4, 5]",1
You 're sixty-one and have been looking forward to retirement .,"[6, 7]",1
"Yeah , but yeah I do say so !","[6, 7]",0
"As for his colleagues , Mr Smith said : ‘ We 're all agreed that we can not spend what we have not earned and we intend to earn it before we spend it .","[7, 8]",0
"I guess she really liked those , she only got moved because of er the","[9, 10]",0
This might have had the effect of drawing families into the specialist system at an earlier stage .,"[7, 8]",1
"However , very few of the teachers even recognized the issue as one of professional concern at the start of the project , and most of the first two years was spent in establishing the educational importance of the issue and working towards the development of feasible intervention strategies .","[41, 42]",0
"Thus , as with biological theories , crime is seen as pathological ( a disease ) , as something to be looked at from the medical point of view .","[9, 10]",1
"Nor was it clear that Balfour 's departure was universally desired : at the National Union Conference a few days later , Leo Maxse was booed off the platform , and constituency parties everywhere passed resolutions regretting Balfour 's decision .","[34, 35]",1
I have to explain to him what happened .,"[3, 4]",0
"Saintes , with Gallo-Roman remains , a beautiful Romanesque abbey and an atmospheric medieval quarter , is 17 miles south of St Jean ; 15-odd miles to the north-west is Surgeres , all of whose public buildings , including an engagingly asymmetrical church , are within the 16th-century castle walls , scattered among beautiful gardens and parkland — perfect for picnicking .","[60, 61]",0
That could work — though it is easy to imagine conflicts of interest with the housing and planning functions of the department .,"[2, 3]",1
"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions — the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .","[12, 13]",0
"First , a comprehensive civil disobedience campaign was begun by which people severed , or minimised , all the contact points by which they were bound to the Israeli occupation authority .","[12, 13]",1
Her servant brings a bowl of hot water for Fairfax .,"[2, 3]",0
"The painting , dedicated to Hale 's mother , was commissioned by a mutual friend of Kahlo and Dorothy Hale , the managing editor of Vanity Fair , Clare Boothe Luce .","[3, 4]",0
The first half of the novel is dominated by the girl 's death from leukaemia .,"[7, 8]",1
"From Central Office , and from around his entourage , came the unmistakable signs of fair-weather friends preparing to detach themselves from blame for defeat .","[17, 18]",1
"Overall there would be a reduction in the number of students choosing science , but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .","[32, 33]",0
"‘ Even salmon , ’ he assured me , ‘ but of course those are protected and must be thrown back .","[19, 20]",0
"His small bright blue eyes swept disparagingly over the minimalized black and white flooring , stainless steel chairs and black wooden bar .","[5, 6]",1
By 1988 it was claimed that £200 million of Urban Development Grant and Urban Regeneration Grant had successfully ‘ levered ’ more than £800 million of private investment into the inner cities ( although how much of the latter sum might have been invested in any case is difficult to say ) .,"[19, 20]",1
"And presumably whatever it was the GP had give him has had , upset that thrombosis again .","[13, 14]",1
Maybe it 's the only thing they ever dreamt about . ’,"[8, 9]",1
"As princes saw it , it was a just war in the fullest sense of the term ; those who were slaughtered in its battles were regarded as among the martyrs of the church .","[21, 22]",0
"As with Lombroso 's work and the Gluecks ' study discussed above , by starting with institutionalised criminals , it is assumed that all prisoners are criminals and that most criminals do , in fact , go to prison .","[10, 11]",0
"You 're still a young man … well , youngish. ’ she said , trying to tease him out of his apparent lethargy and depression .","[12, 13]",0
The reply came from an under-secretary who said that the present funding was considered adequate and the commercial undertaking would be ill-advised .,"[13, 14]",0
As I say I mean well because I do feel the cold I suppose I have to have more heat than,"[9, 10]",0
"Driving away , I noticed that the vast chimney was still not functioning , but when I called at a neighbouring house a woman showed me videos she had taken of smoke coming from the plant , settling in her garden .","[32, 33]",1
As mentioned earlier there are always the twin problems of how to get the information and how to present it .,"[12, 13]",1
"He did not want to be reminded of home and the only paper he even glanced at was the International Herald Tribune , a copy of which Anne found on the beach .","[6, 7]",0
Sounds like .,"[0, 1]",0
"If I do n't give a damn about ‘ em , I ai n't anxious , and if I ai n't anxious , then I come easy . ’","[25, 26]",1
"Then his example lured his elder son Bertrand to Tripoli in 1112 , and his younger son Alphonse Jourdain there in 1147 .","[3, 4]",1
‘ Why the hell did n't you use fenders when you tied alongside ? ’,"[7, 8]",0
"Yeah , what have they got down in there ?","[5, 6]",0
What effect would a deliberate attempt to change this image have ?,"[7, 8]",1
"Approved future programmes include the Upper Atmosphere Research Satellite , the NASA Scatterometer and the joint NASA/CNES Ocean Topography Experiment .","[0, 1]",0
I want raisin .,"[1, 2]",0
""" I think he is often useful , in his way .","[2, 3]",0
Who 's coming to see you ?,"[4, 5]",0
I thought then I 'd be able to use it as an airing cupboard but it still did n't work but it 's like you said it 's because it 's got such a good,"[8, 9]",0
‘ What do you want to discuss ? ’,"[6, 7]",0
"Response includes search and rescue ( including the need to cope with secondary threats such as contamination of water supplies after an explosion , or fire following an earthquake ) .","[6, 7]",0
"‘ Anna tells me she never wants to leave Edward , ’ Ruth said after the child had gone to sleep .","[8, 9]",0
"The course employs a variety of materials and techniques including the use of checklists , magazine and newspaper clippings , quizzes , videos , brainstorm exercises , discussions , drink diaries , and role plays ( Menary , 1986 ) .","[9, 10]",1
"Winterburn almost put the ball into his own net from Milligan 's cross , O'Leary recovering an awkward situation .","[15, 16]",1
"One is to collect morbidity and mortality data ( usually the latter is more widely available , though the former more useful ) and to examine spatial distributions for clustering .","[25, 26]",0
"If it is fairly small it may be necessary to describe how to unpack it , fix it into position , connect it to power supplies and start it up .","[10, 11]",0
"We were alone on deck , though not the only ones awake for I could hear Rickie and Ellen 's voices coming from the open skylight of the main saloon .","[21, 22]",1
Ellen and I lingered on in Mama Sipcott 's for another hour and a half ; indulging in the sailor 's shorebound pastime of planning the perfect voyage .,"[24, 25]",1
"He sighed , intimating what a bore I was being .","[1, 2]",0
He said : ‘ The Blaney children are walking home .,"[8, 9]",0
"In later conversations about Ulster , Law was frank enough to point out that bloodshed in Ulster would be the best way of ensuring an electoral landslide for the Unionists .","[14, 15]",0
"‘ Finally , we went to the office and they gave us a cheque , which bounced . ’","[10, 11]",1
In the UK we seem to be lagging well behind the USA in the construction of databases on hazardous sites and especially hazard events such as those involving toxic releases .,"[7, 8]",1
"These are sensuous pleasures at their most enjoyable when we ritualise them , but how do we feel when we desire them ?","[10, 11]",1
"A successful policy for tackling the roots of urban disorder was seen as one which sought to involve all the community in dealing with the problems of each area so that they could come to feel that they have a stake in its future ( Scarman , 1981 , para. 6.42 ) .","[35, 36]",1
"THIRTY FIVE people died and others were maimed for life in the Clapham rail disaster in December last year because work was done in a slovenly , haphazard way and was then left unchecked .","[7, 8]",0
"The Department of the Environment alone by 1988 was spending half a billion pounds out of an Action for Cities total , involving most Home departments , estimated at £3 billion .","[9, 10]",1
"Beyond that worst happening you think there can be nothing , the unimaginable has taken place , and on the other side is death , destruction , the end .","[14, 15]",1
"yeah that 's lovely , we did put in for some in February , we have this one in the we have n't got a cover that one .","[7, 8]",0
The speed of descent must have cut down the exposure to any residual gas since he felt none of the earlier weirdness as he approached the still sealed engine room door .,"[16, 17]",1
What little money has been recovered remains the subject of a legal tussle in the courts which may yet take months to resolve .,"[19, 20]",1
"First , it would consolidate the structures of the developing national authority which is competing to replace the occupation authority .","[16, 17]",1
"The psychological and moral elements of political action were almost the only ones to appear here , which is why intellectuals least inclined to politics were to be seen in the Resistance .","[22, 23]",1
"The trees stood under their haloes of pink and green strokes , small flying things , solidified light movements or saccades of the eye , brushstrokes , pigment .","[16, 17]",0
"Should those decisions not be taken by the courts , in the same way as other sentencing decisions ?","[5, 6]",1
"In Southend , where 3,000 of the 50,000 adult males are reckoned to be Masons , it went into the case of what you might call Preferential Allocation of Council Property , and the battle of one councillor , Christopher Hudson , to break the grip of the men on the Square : ‘ We ca n't have a secret society operating within the framework of a democracy , ’ he said .","[61, 62]",1
"Mr Clarke has been indulging in just that himself , putting up the luckless Duncan Nichol , chief executive of the health service , to take the initial flak under the pretence that the dispute is not his direct responsibility .","[10, 11]",1
"As is common practice , Landlords kept the tenant 's deposit of £650 and told Debbie they would take their entire fee of £881 up front , so she expected no rent for the first month .","[14, 15]",1
"In one of several Intifada leaflets written in Hebrew and addressed to the Israeli soldiers on duty in the occupied territories , the message was repeated : Soldier , go home .","[10, 11]",1
Oh you 're going to you 're going to Gateway .,"[7, 8]",0
"Torchlights , flaring against the night sky and reflected in the water , had been set up wherever it was suitable .","[15, 16]",0
"We are spending £4 billion on cleansing the Mersey Basin alone , and the Thames now has the cleanest metropolitan estuary in the world .","[2, 3]",0
We must show that it is possible for it to be both a resultant … and a totalizing force … how it can continually bring about the unity of dispersive profusion and integration .,"[2, 3]",1
"What was surely the last ever Montenegrin ‘ royal event ’ was masterminded by the republic 's new Communist leadership , which has abruptly stopped describing Nicholas as a class enemy , to ride the same wave of popular patriotism and royal fervour which swept Serbia in the recent celebrations of the 600th anniversary of the battle of Kosovo .","[33, 34]",1
The only way to remove the Government was for Labour to win the next general election .,"[11, 12]",0
"You 've just got to give , you know , we 've put by and we said .","[16, 17]",0
Hohensemer et al. ( 1983 ) make the important point that hazards are multidimensional in nature and suggest 12 dimensions along which any hazard may be scored ( see Table 10.2 ) .,"[28, 29]",0
"Whatever the justifications for introducing this policy , it serves to underline the fact that sentencing in murder cases is enacted without each case being considered individually , after hearing representations from the offender 's counsel , and without a sentence announced in court and subject to appeal .","[25, 26]",1
"I mean I think er , when your blood pressure was found out and you 'd been taking tablets ever , so , I think it 's kept it all under control and you 've , you , we eat a sensible diet .","[17, 18]",0
"Buddy invites us to regard Holly in the same light , mocking ( in a horribly nudging re-creation ) Lubbock old-timers like The Hayriders , who sing : ‘ When the sun goes down on Blue Ridge Mountain It 's the time to whistle in your ear . ’","[32, 33]",0
"Scott was so pleased with the style he had evolved at Battersea , a treatment that humanised industrial forms without denying their function , that he also used it on the Guinness Factory at Park Royal , west London .","[9, 10]",1
"It has now been copied into INGRES , a relational database management system , permitting queries to be made about subsets of the data ; for instance , all males between the ages of 25 and 64 suffering from laryngeal cancer .","[4, 5]",1
"He traced the contours of her face with gentle fingers , outlining the curve of her mouth , stroking her temples .","[11, 12]",0
"Heading west on the return flight path , the instructor said , ‘ This is the first time I 've flown with a pupil and have n't once needed to touch the controls . ’","[28, 29]",0
"I do n't know how long it 's going to go on for , or what it is exactly but I thought it would be a good idea to ring your dad up and see .","[10, 11]",1
"Alternatively there are several chemical additives on the market which aim to provide a substitute for lead , although the case for these products has yet to be proved .","[28, 29]",0
"When , when I went to get my tickets she said","[10, 11]",0
Mrs Barnet tells me that she expects her husband when she sees him .,"[11, 12]",0
"Yes , forty pound a go , see !","[7, 8]",0
"Second , the worker had an alternative peer group of under-fives workers who were key figures in controlling access to all other under-fives facilities .","[17, 18]",1
"I agree , it 's clearly a warning to pay , but I swear I know nothing about it .","[13, 14]",0
"None of it , if he could help it .","[7, 8]",1
She 's going to go and eat your dinner .,"[4, 5]",0
"hang about , you see what it says here oh you do n't play that one , just the something for you to write underneath , I thought it was complicated","[4, 5]",0
"Yeah , but , Charlotte , she 's looking away , hey .","[8, 9]",0
"I put his age at forty , but even among men twenty years younger he would have been accounted handsome , and he knew it , for his expression showed both confidence and amusement as he continued to hold Ellen 's hand , and he showed even more amusement when she suddenly realised just what liberty she was thus granting him and jerked her fingers swiftly away .","[23, 24]",0
"Miss Williams took him to meet the police Land Rover at the stable gate , a bone-thin , wiry woman in her late fifties , her expression sufficiently forbidding to prevent the parents , edging cars through the gate to collect children from the ten o'clock ride , from asking any questions .","[5, 6]",0
‘ They want to show you that they trust you . ’,"[8, 9]",0
Mark uttered in mock astonishment .,"[1, 2]",0
and go to bank and see what it would cost you for .,"[5, 6]",1
Do you think I 'll be able to fill these in ?,"[2, 3]",0
"Geoffrey Martel had perceived the propaganda potential of public war as early as the mid eleventh century ; later it enabled Henry the Liberal of Champagne to claim the military service of all lords within his county , a reapplication of the Carolingian ban .","[20, 21]",0
"Throughout we should ask ourselves , does this ( whatever is being said ) apply to her ?","[14, 15]",1
"But the concern with overcoming political marginality remained on the sidelines of the main public debate because it questioned the perception of the rioters as driven by irrational , uncivilized , and criminal instincts .","[25, 26]",1
"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .","[2, 3]",1
I do n't see how they 're going to do it .,"[3, 4]",1
"One moment an avenue of chestnut trees looks ‘ like a child 's drawing of ghosts ’ ; the next it appears ‘ frightening but derelict , like extinguished chandeliers ’ ; and finally the chestnuts ‘ prance at him , holding up their gleaming branches like hysterics . ’","[7, 8]",0
I like to watch the phosphorescence curling away from the hull and I like to watch the brilliant specks of light fade in the black deep water far in the ship 's wake .,"[6, 7]",1
Yes I think I did .,"[2, 3]",0
But only a local would know to put a body there .,"[7, 8]",0
"you get , hold onto the handle no not there !","[6, 7]",0
"There is a poignant irony in the way clothing , which on one level served to hide Kahlo 's broken body , falls or is lifted by the model to reveal a luxuriantly perfect physique ( Fig. 4 ) .","[22, 23]",0
"It would maximise civilian tactics of resistance and defuse the natural potential for violence , containing and eventually eliminating the marginal but intrusive phenomenon of collaborator activation by Israeli security authorities and collaborator execution by local Palestinians .","[8, 9]",1
"Studies in this area have indicated that too strict or too lax parental attitudes increase the risk of delinquency ( the work of John Bowlby , for example ) ; they have found that if a young child is deprived of close personal relationships with parents or parent figures then ‘ problem behaviour ’ is more common .","[32, 33]",1
we 'll get the economy right .,"[2, 3]",1
Apart from the last one which he had n't got to yet and the penultimate one which seemed to apply in America more than here ( here he had joined the golf club ) he had complied with all the rest .,"[9, 10]",1
"She was frowning , deep lines appearing between her eyebrows , mouth drawn down at the edges so that instead of a classically good-looking slim English Rose in her late twenties , she looked faded , years older than her real age , and shrewish .","[6, 7]",1
"The hotel lies in five acres of fields and garden , and the Slingos , who own it , make the most of their beautiful surroundings by running painting courses for about £200 a week ( including breakfast and dinner ) , or £90 for a long weekend .","[36, 37]",1
but think what you missed,"[1, 2]",0
I mean you could you could,"[1, 2]",0
The churches built on wool : Angela Lambert enjoys the riches at the heart of East Anglia,"[8, 9]",0
"Oh , yes , I 've been meaning to ask you , who was it looked after Wyvis Hall while you were in Greece ? ’","[7, 8]",0
Trellis is a useful compromise and you can always pretend it was forced on you by the speed of growth of your climbing rose .,"[9, 10]",0
"Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences .","[15, 16]",1
"The Social Services Department also provided thirteen short-term and long-term residential units for children in care ( by 1988 their number had been reduced to eleven ) , none with wheelchair access and only one with any experience of caring for children with learning difficulties .","[23, 24]",1
"The importance of this debate can be explained , partly , by the political capital which the Opposition could make from linking the social and economic malaise of the country at large with violent street disturbances .","[21, 22]",1
We should regard negotiations rather as the means by which we could establish formal agreements between our state and Israel .,"[12, 13]",0
"Anyway I asked her if she 'd heard from your dad , and she has heard from your dad apparently on Friday he went to the consultant","[7, 8]",0
"Last week he promised to supply us with a written explanation of the way his company had treated Debbie , but it never arrived .","[3, 4]",0
‘ Do n't want to rouse any suspicions .,"[5, 6]",1
He did n't want to take his eyes from it — equally he wanted somebody else to see it .,"[5, 6]",1
"Listen , go away She does n't say go away very much now .","[7, 8]",0
"‘ It 's important you understand the background , ’ said Sorge , not allowing the American to get under his skin .","[18, 19]",1
"I said I did n't think so , as you were rather busy , but I 'd pass the message on .","[17, 18]",1
Daily Express : I am much obliged to you for the precis of Mr Bonar Law 's speech last night .,"[6, 7]",0
"‘ The crux of our argument is that we do n't need to have toxic wastes and the fact that plants like Rechem exist , providing easy options for companies , is acting as a disincentive for companies to clean up . ’","[32, 33]",1
"They were beginning to attract a penumbra of gallery-goers , as though they were offering a guided tour .","[4, 5]",1
"When , at last , he stripped off his clothes and came into her , it was as if this was the moment to which all her life had been leading .","[6, 7]",1
Muldoon poured the coffee .,"[1, 2]",0
"they all sit there looking at her and saying bloody hell she ai n't got her own hat on , we 've been here quarter of an hour and she walks in the door , takes her coat off and says come on ladies you 're suppose to be off your hind by two o'clock , leaving here at two","[8, 9]",0
Throw us a drink !,"[0, 1]",1
The police force face the virtually impossible task of keeping the lid on the explosive mixture of ingredients that the dynamics of British society have assembled in the inner city .,"[25, 26]",1
She stood regarding him with a serious intensity as he let in the clutch and turned the car and he had the impression that she was watching critically to see how he handled it .,"[1, 2]",0
But Ruth had no heart either to appreciate or to envy her mistress .,"[7, 8]",0
Several interventions were designed to make science more girl friendly .,"[5, 6]",1
