text,span1,label
they 're treating alcohol as food .,"[2, 3]",1
"The sounds are the same as those of daylight , yet somehow the night magnifies and sharpens the creak of a yielding block , the sigh of air over a shroud , the stretching of a sail , the hiss of water sliding sleek against the hull , the curl of a quarter-wave falling away , and the thump as a wave strikes the cutwater to be sheared into two bright slices of whiteness .","[42, 43]",1
"The Government 's post-1987 initiatives have , to some extent , reflected a diagnosis based on the need for better management — though on the principle that central authorities can provide a firmer grip than local ones — but combined with an anti-collectivist belief in the restorative powers of capitalism .","[11, 12]",1
"Yeah , I 've had an away day today , I never said a gay day , I said an away day .","[12, 13]",0
"Well they 're making five or six hundred , they 're bound","[11, 12]",1
"In fact , most girls entering science are probably at this stage as they will need some self-examination and sense of commitment to make this unconventional choice .","[23, 24]",1
"But while the DTI would override the Treasury , a new ‘ powerful Department of Consumer Affairs ’ would antagonise the DTI .","[5, 6]",1
"The petticoat Mafia at the top of the organisation always knew what was going on , often before the top executives themselves .","[10, 11]",1
"Good Lord ! it did make an impression on me , reading the letters of those men .","[11, 12]",0
"But is n't it true , this garden has a fantastic character which makes you quite able to imagine the poets of the Renaissance strolling among these bushes and over the flowery grass ? …","[13, 14]",1
"John , I hope you do n't mind , I said got ta call he said you","[11, 12]",1
What they doing another sponsored slim are they ?,"[4, 5]",0
"Clare almost fainted from surprise and anxiety , horror and shame .","[2, 3]",0
"The New Zealanders , appropriately garbed in funereal black , arrive next week to scatter the ashes .","[14, 15]",1
"In fact there is nothing fixed about such interpretations , because the way the fossils are understood may change over the years , but it is usually some time before new discoveries percolate into the popular presentations .","[16, 17]",0
So I have decided to move to London and open a showroom .,"[5, 6]",0
During this session the importance of monitoring is also emphasized :,"[9, 10]",1
"Of almost all the great measures with which his name is associated , he attained great eminence as an opponent before he attained even greater eminence as their advocate . ’","[14, 15]",0
He looked like a worried small boy .,"[1, 2]",0
"you are in strange mood today , now you wan na run over a few cyclists , well there 's an old lady and man there , I mean , why not pick them !","[11, 12]",0
"The model came in with the cups of tea , still glowering darkly at Paula from beneath her fringe of false eyelashes .","[2, 3]",0
"They claim to see each other less than couples who go out to work , meeting for the occasional cup of coffee in the kitchen .","[15, 16]",0
China claims that the Hong Kong Government recently gave a written commitment to limit the activities of the pro-democracy movement in the territory .,"[13, 14]",1
"There are so many combinations of what to have , what to get , what we ca n't get , what we need really I think is , what we need is obviously going to be priority is n't it ?","[33, 34]",0
There is obviously something wrong with a portrayal of children as totally lacking in reason until they leap out of bed on their tenth birthday announcing that they are now able to act on principle .,"[32, 33]",0
It is important that participants are provided with the skills to reduce their drinking levels or handle more effectively ‘ pub centred ’ problems .,"[11, 12]",1
"Bloody clashes would occur whenever armoured units raided these villages , storming through makeshift defensive road blocks and responding to rocks being thrown with live bullets and tear gas ; but no sooner would these army units be gone than authority would revert to the village residents .","[38, 39]",1
It 's going to be a long struggle getting established and until I am I do n't see how … ’,"[8, 9]",0
"She did not want to lose Paula , who was one of her best models , but already she was enjoying the reflected glory that came from having personally trained a house model for one of the great London couture houses .","[3, 4]",0
"But she looked briefly down , dazzled by the flowing skin of worked and delicate colour ; the blue and rose tourbillons of the mistral on the sea , the prismatically sliced frosty nimbus round the mysterious squat stacks .","[12, 13]",0
"However , many cars built within the last few years have hardened valve seats , or alloy cylinder heads that need little ( simply a retune ) or no modification to use unleaded petrol .","[11, 12]",0
‘ I have never betrayed any confidence and I never will .,"[4, 5]",1
"Given that Holt is presumably not volunteering himself to take care of her , who will ?","[9, 10]",1
"One Afro-Caribbean woman described how she felt that she was never given a choice of provision for her son , and objected to being told he should be in a specialist nursery for his own good .","[6, 7]",1
"‘ I am afraid I do expect it , Paula , in this case . ’","[6, 7]",0
His view that letting children run in and out of busy airports smartly avoiding the traffic is perfectly reasonable depends upon a conception of a child which is far narrower than even the sex divide .,"[5, 6]",0
"Bunn , who scored six goals in the previous round against Scarborough , this time turned into the provider , putting Milligan clear and free .","[20, 21]",0
"When women scientists employ such approaches , and describe their own work , as happened during the VISTA programme , girls are receiving double encouragement .","[14, 15]",0
"The question is : granted that D's purpose was to frighten , did he nonetheless realize that it was practically certain that his act would cause death or grievous bodily harm to someone ?","[25, 26]",0
"I said I got a good joke for you here , started to laugh and he said I ai n't said it yet !","[3, 4]",1
Hobeika and Jamei have tested MASSVAC on various evacuation scenarios for Virginia Beach City in order to determine evacuation times for flood and hurricane conditions .,"[4, 5]",0
"The later history of the Daily Express suggests not : when the Express became hostile in the 1920s , Younger raged "" when I think of the large sum of money this office has put into that gutter print it makes my blood boil "" .","[34, 35]",1
"Some agencies deduct it every month , others want it all up front , so shop around .","[15, 16]",0
Should of I got a somewhere .,"[3, 4]",0
"The final interview entails a personalized review of the course , as well as the formulation of a follow-up plan to be undertaken with the offender 's supervising officer .","[3, 4]",1
"A fourth approach , adopted by English law until 1957 and still in force in many American jurisdictions , is some form of felony-murder rule : anyone who kills during the course of a felony ( or , more restrictively , a serious crime of violence ) or whilst resisting arrest should be convicted of murder .","[53, 54]",0
"They fell asleep in the early hours of the morning , holding hands .","[1, 2]",1
"In contrast , boys seem to have a firmer self-identity and a clearer ambition showing more insight in response to sentence stems such as ‘ My main problem is … ’ and ‘ He/she felt proud that … ’ .","[14, 15]",1
"‘ Gentlemen , please , ’ said Nowak , ever the diplomat .","[3, 4]",0
"Instead of persuading the user to specify requirements , the analyst will be driven by the user to meet key needs .","[18, 19]",1
"However , the Pope 's account of the role of the papacy went a great deal farther than that : Christian unity , he said , must be founded on the faith in Christ that was handed on by the Apostles ; what this faith is must be determined by the Roman Catholic Church .","[36, 37]",1
"Oh yeah you you have to erase it but nobody 's gon na , I mean to say , nobody knows who you are , what you 've said anyway at all , do they ?","[20, 21]",0
No I can manage on my own thank you .,"[3, 4]",1
"She was frowning , deep lines appearing between her eyebrows , mouth drawn down at the edges so that instead of a classically good-looking slim English Rose in her late twenties , she looked faded , years older than her real age , and shrewish .","[12, 13]",1
Suppose Holt 's 6-year-old does opt out of school ?,"[0, 1]",0
"The number of such cartoons is so small that , set against the insults to women broadcast by every newsagent and television channel , only a loony masculist would object to them .","[10, 11]",1
"You know where er that circle is where there 's the shops , well instead of taking I know , instead of taking one road I took another and I got completely lost !","[16, 17]",1
"VIRGIL THOMSON was a composer and writer of originality , courage and wit formed by a unique mixture of American and French influences .","[13, 14]",1
"Oh you mean , they 're still getting Moscow 's","[2, 3]",0
Twice you 've just I 'm watching you two !,"[6, 7]",1
"I 'll tell you what I 've I 'm alright , but I feel a wee dizzy you know I feel as if I 'm a bit","[18, 19]",0
"I was calling Sweetman 's bluff , confident he would not dare pull the trigger , and equally confident that my marine training would let me turn him into mincemeat .","[24, 25]",0
we went er round Mollyrange to get to you know the,"[1, 2]",1
"If we add to A the gradient of a scalar function , the resulting vector A' still gives the same magnetic field because formula .","[17, 18]",1
And virtue is rewarded .,"[3, 4]",1
"In a study of nearly 500 women , they found that zinc supplements did not improve either foetal health or reduce the number of pre-term labours .","[9, 10]",1
Next time we go to the sea .,"[3, 4]",0
We are not speaking of children or of young persons below the age which the law may fix as that of manhood or womanhood .,"[17, 18]",1
Or watch Kirsty .,"[1, 2]",0
"To complicate matters still further , however , it seems at least possible that the components of the earth system may best be predicted deterministically at some spatial and temporal scales but stochastically at others and that the basis of prediction will differ for different components .","[1, 2]",0
He just said leave the Bird 's Eye pies and start your trussing .,"[3, 4]",1
"In essence , the figure can be summarized as showing processes within the physical climate system and within the biogeochemical one , these systems being interwoven by the global role of water and increasingly affected by human activities .","[34, 35]",0
Seven fifty I think .,"[3, 4]",0
"In this sense the scene is clearly one of hazard problems looking for improved GIS rather than for GIS looking for good problems , as is all too often the case .","[13, 14]",0
"Oh come on Christopher come and sometimes it in the right panel , that 's the right panel there and then it goes in the left hand and then it goes to the right hand and then it goes to the left then right , the left , the right , left , right , left , confusing , but it 's that hand to start with","[22, 23]",1
"For example , difficulties of communications and in particular , how to inculcate the feeling within each individual that he and his performance are important to the organisation .","[12, 13]",0
"I found it hard to picture what kind of landscape those statistics might have shaped , until I opened the Ordnance Survey map to find half of it coloured green with a great blue stain in the centre .","[24, 25]",0
"Yes but then you see , in the in the old days Gordon , I mean , you you were very fortunate if you got three meals a day and and whatever you got you were glad of and used to eat it all .","[4, 5]",1
Oh well never mind you 'll come back later,"[3, 4]",0
"While Elle , Vogue and subsequently The Independent ( Fig. 5 ) , stressed different facets of Kahlo 's public persona , they all shared the emphasis on ‘ her ’ , as an encapsulisation of stereotypical images of Mexico , rather than her work .","[24, 25]",1
"When my Helen comes , she 's got ta pay","[7, 8]",0
"You , getting all put some back in , I need some by six o'clock , I said comes at six thirty , you ca n't have it we 're bloody cooking , any way I though you done John 's said his got because come on .","[2, 3]",0
"‘ I phoned and said , ‘ Where 's the money ? ’ and was told there were problems with the book-keeper , who would be coming in to sort it out , ’ says Debbie .","[29, 30]",1
"Entire departments can be set up , in health , foreign affairs , agriculture , trade , finance , education , justice , religion , information and social welfare .","[4, 5]",1
"The initial one-to-one meeting , held with one of the two group leaders , serves to clarify what participants can expect from the course and what is expected of them .","[5, 6]",1
Yeah but you 'll be sitting in the chair wo n't you love ?,"[12, 13]",0
"If you are feeling — for lack of a better word -thirsty , let's meet again next month .","[14, 15]",1
I would n't have thought they 'd bother with a,"[7, 8]",0
‘ Never has homo faber better understood that he has made history and never has he felt so powerless before history ’ .,"[16, 17]",1
"According to unofficial reports , the arrangement was designed by the West German Foreign Minister , Hans Dietrich Genscher , the new Polish foreign minister , Krzystof Skubiszewski , and the Soviet Foreign Minister , Eduard Shevardnadze , who met recently at the United Nations in New York .","[8, 9]",1
"Some of the refugees originally refused to touch East German territory again , but were reassured when two of the West German diplomats said they would accompany the train , to ensure that the rules were followed .","[36, 37]",1
"In the sections to follow the stark question is therefore put ‘ Is the Probation Service in the business of inflicting pain ? ’ and the answer which unfolds may be summarized ‘ No , because it neither aspires nor wishes to ! ’","[40, 41]",1
It wo n't work,"[3, 4]",1
"In Liverpool , a dockers ' spokesman with the Transport and General Workers Union admitted : ‘ Drivers are n't happy handling some of these commodities , but at least a lorry-driver has more idea of what he is handling than a docker , who could have a consignment and just not know what it is . ’","[21, 22]",0
You were n't going to tell me .,"[5, 6]",0
"Of course because there are no living trilobites we can not find direct confirmation of this hypothesis , but we can look for other arthropods that have the same modifications of the eyes , for example , in the present day oceans .","[11, 12]",1
"If the complaint is proved , a nuisance order is made requiring the defendant to get the necessary work done .","[15, 16]",1
"In general , efforts to ensure better coordination were a matter of the patient building up of contacts , although the improved party morale and the greater efficiency of Central Office had removed their justification for existence .","[14, 15]",1
"To pay for this outpouring , a great drive was mounted for additional income -by Farquhar and Steel-Maitland .","[10, 11]",1
The sergeant 's face is elaborately composed .,"[6, 7]",1
He seems content .,"[1, 2]",0
What what actually does the price include ?,"[6, 7]",1
I promise you .,"[1, 2]",0
"What , we may ask Harris , happens to the child who repeatedly fails his annual examination ?","[13, 14]",0
"The course employs a variety of materials and techniques including the use of checklists , magazine and newspaper clippings , quizzes , videos , brainstorm exercises , discussions , drink diaries , and role plays ( Menary , 1986 ) .","[9, 10]",1
"Yeah , he 's going to work","[6, 7]",0
His own terrible fear and anger had communicated itself to his father and shown him what the better part of valour was : keeping silent .,"[13, 14]",1
Seems they want you to address the European Commission on European industrial development .,"[5, 6]",1
"‘ And I had to lose a good , good woman before I came to my senses .","[13, 14]",1
But he 's not doing the estimates he 's been given and he ca n't afford to throw money away .,"[10, 11]",1
"If the animal lived on the sea bottom , it seems unlikely that it would have eye lenses specialized for looking downwards , and we begin to suspect that the animal habitually dwelt above the sea floor .","[32, 33]",0
and take and her card and then her folder comes out as you take it .,"[9, 10]",1
"As a rich , forceful young man , Keller had been earmarked as a likely future president , even before Mullegg was killed in an aircrash in 1958 .","[11, 12]",1
"In 1929 , he became one of the ragazzi di Via Panisperna — the street where Fermi 's ‘ kids ’ carried out their own experiments under the master in their own under-financed lab .","[21, 22]",0
"A royal banner now bestowed respectability on a cause ; kings ' wars were assumed to be for the sake of peace , even when cripplingly expensive and increasingly savage .","[4, 5]",1
"The scope was extended in an ‘ enhanced ’ Urban Programme , which included economic and environmental as well as social projects , and was specifically directed at the inner urban areas where the problems were most severe .","[13, 14]",0
"I mean , I think , I , I think the Empire legally is well I thought it was nine hundred","[1, 2]",0
They want to take our cows to pay for the war .,"[7, 8]",0
"A friend of mine says that her body tells her , without being asked , the season of the year .","[13, 14]",1
Oh I do n't know ma !,"[4, 5]",0
I thought it would be,"[1, 2]",0
‘ Angela said the council wanted it for housing ? ’,"[5, 6]",0
Pumps sucked air inwards .,"[1, 2]",1
I know .,"[1, 2]",0
Chamberlain provided the way out by suggesting to Balcarres that both he and Long should withdraw and so allow Law to be elected unanimously ; he also turned down Balcarres 's remarkable advice that he should allow Long to be elected since Long would make such a mess of things that Chamberlain would be bound to succeed within the year .,"[6, 7]",0
You 'd have to make room in the back garden !,"[4, 5]",1
be amazed .,"[1, 2]",0
Do you think you could just open the door for me please !,"[6, 7]",0
"Two days later , Clare 's mind was unexpectedly diverted from her personal problems — no job , no man — when the CND office telephoned to ask her for voluntary evening help : they were organizing another protest after a nuclear accident .","[27, 28]",0
"Before he succeeded Balfour then , Law was not associated with any of the features that were to characterize his party leadership ; his contribution was to use the leadership in the service of all of these causes , to make himself the spokesman for the most spirited sections of the party .","[18, 19]",1
"If the dinosaur did , after all , live on dry land , then the long neck could have usefully functioned to allow the animal to browse the high foliage of trees ( see p. 116 ) .","[22, 23]",1
"More problematic is the way in which such a dislocation has led to the acceptance of her ‘ Mexicanness ’ as mere decoration of the essentially feminist themes of her work , thereby defusing a substantial part of the art described by Breton as a ‘ ribbon round a bomb ’ .","[33, 34]",1
"Admittedly , the Model Penal Code does contain a list of circumstances which may amount to extreme indifference , which assists the courts and increases the predictability of verdicts in a way that Scots law does not , but the essence of both approaches is that there is no precise way of describing those non-intentional killings which are as heinous as intentional killings .","[14, 15]",1
"At this point Sartre confronts the possibility that the whole project of the Critique , stated so confidently on its very first page — ‘ it must be proved that a negation of a negation can be an affirmation ’ ( I , 15 ) — may break down .","[4, 5]",1
"We can hardly do justice to the wide scope of psychological theories here , but there are some basic ideas and assumptions which underlie such theorizing .","[23, 24]",0
"He sat back , pulled off his mask , and popped the sweet into his mouth .","[10, 11]",1
"In case of a dispute you can complain to the professional body , and members are bonded , which means that deposits and rent are covered in case of fraud or dishonesty . ’","[19, 20]",1
Put them off today 's,"[0, 1]",1
With busy pomposity Lewis dictated it to a typist and would have gone on and on had he not been diplomatically restrained .,"[12, 13]",1
Because their nasal openings were on the top of their heads they could even continue to breathe if it became necessary ( see p. 115 ) to totally submerge .,"[28, 29]",0
"Perhaps a shimmering dry Martini cocktail ( minimum dilution , stirred , not shaken ; and served straight up ) looks even more refreshing , though its effect is that of a silver mallet .","[20, 21]",0
"The objectives of CORINE were to be achieved through bringing together existing data holdings in the member states , developing methods for holding , analysing and presenting the data , and encouraging the exchange of data .","[31, 32]",0
‘ Nothing further came from the ring until the last few weeks of the war .,"[3, 4]",1
Major Fairfax will help him .,"[3, 4]",0
"Ah , and you want want to get dad out of here","[4, 5]",0
The punitive approach anticipated for the Probation Service in the White Paper is underpinned by a definition of punishment that resides ‘ in the restrictions on liberty and in the enforcement of the orders ’ .,"[13, 14]",1
"Roughly at the age of ten years , when by nature the child enters the stage of youth and begins to reflect …","[13, 14]",1
"A wise man built his house upon the rock , a wise man built his house upon the rock , the wise man built his house upon the rock and the rain came tumbling down , and the rain came down and the flood came up and the rain came down and the flood came up","[44, 45]",0
"Their respective positions explain this in part : as ex-Prime Minister and a considerable figure in his own right , Balfour had the confidence to believe in his own judgement even when isolated from the bulk of the party ; as the tertium quid in the recent contest , Law had neither the weight nor the confidence to take such a detached view .","[3, 4]",1
He kept wondering how it had got Silk .,"[6, 7]",1
Well that 'll save .,"[3, 4]",1
"Probably a squirrel , he decided , and slithered down the side of the embankment to join her , scolding as he went .","[8, 9]",1
"He said the police were talking to everyone Angie had seen in the two weeks before she … well … vanished , and so far had come up with nothing .","[5, 6]",0
"He did n't know what Lewis meant about someone looking after the house but no doubt he , Adam , had at the time concocted some tale to keep his father quiet , to keep him away even .","[34, 35]",1
‘ I want to show you the clematis .,"[4, 5]",0
"I do n't understand it , if I live to be a hundred I wo n't understand it .","[16, 17]",0
"Modern audiences no longer accept plastic bushes , and the southern Californian suburban sprawl means the production companies have to take their horses and cows to locations far away in Arizona or Montana .","[20, 21]",1
"The Treasury Secretary Nicholas Brady , a level headed figure , warned that the imbroglio may lead to higher interest costs for the taxpayer .","[16, 17]",1
"Yeah you can , yeah I 'll give you some money light bulbs","[4, 5]",0
"Adam Verne-Smith , unwinding in Puerto de la Cruz , did not of course see it .","[3, 4]",1
She did n't need a single second .,"[3, 4]",0
"‘ I suppose Mueller saw to that , ’ Mark said sarcastically .","[10, 11]",0
"‘ Anyway , you 've got me now so you can get rid of her . ’","[11, 12]",1
"She climbed the stairs to her room , then undressed and went to bed , wetting the pillow with her tears which , held back all day , now flowed unchecked .","[1, 2]",0
"Yet I did not want to leave things alone entirely , without making an effort , but it is restricted to the expression of two things — the cypresses — the olive trees — let others who are better and more powerful than I reveal their symbolic language …","[44, 45]",1
"‘ From the vendor 's point of view , the house is actually sold once a successful bid is made , ’ says Graham Harrison , director of Bristol and West Property Services .","[22, 23]",0
"Neither an intention to cause serious injury nor recklessness as to death should be sufficient on its own , but together they restrict one another , producing a test which both satisfies the criterion of certainty and marks out some heinous but non-intended killings .","[37, 38]",1
"Mr Wheeler , now moving to the rear of the plant to show off the £2m smoke-cleaning section , which had just broken down , pointed out that his company achieved destruction of at least 99.9999 per cent of all materials .","[25, 26]",1
judge from their looks you know what they 're drinking and you just like go vaguely waving his empty glass,"[9, 10]",0
"We found there that by choosing a scalar function in the form formula we could automatically satisfy the other equation for the electric field strength , formula .","[1, 2]",1
To achieve this they concentrated on the whole spectrum of damaging events in an area and explored their aggregate impact .,"[4, 5]",0
"Similarly the spread of violence in London to areas such as the Broadwater Farm Estate in Tottenham was seen as a break from previous experience , which had centred on areas such as Brixton .","[28, 29]",1
Well it can hear us all then .,"[3, 4]",1
"It may for a moment seem to quench but it dehydrates , as purportedly healthy abstainers are forever telling me .","[5, 6]",0
"Furthermore , it has been found that the association between delinquency on the one hand and height , weight and physique on the other is greatly reduced once social , background factors are taken into account .","[5, 6]",1
"Probably trying to get ahead for that , one of those .","[1, 2]",0
He was aware that she believed he was in need of art .,"[5, 6]",0
"But whether he 'd tell us over the telephone , you think ask .","[11, 12]",0
Seven add seven add seven is twenty one,"[1, 2]",1
"Aggreko generator hire , Salvesen 's world market leader which provides power for customers from pop concerts to the oil industry , contributed strongly to a 37 per cent growth in trading profits in the industrial services division .","[22, 23]",1
"It is devoted instead to the worship of the charitable Rytasha , who is not content simply to hand over the cash but insists , in an unfortunate hangover from her Hare Krishna days , on posturing as ‘ a spiritual master ’ .","[2, 3]",1
"The objectives of CORINE were to be achieved through bringing together existing data holdings in the member states , developing methods for holding , analysing and presenting the data , and encouraging the exchange of data .","[22, 23]",0
"Scattered through the policy review are proposals to : Drastically alter the status and organisation of the Department of Trade and Industry ; Create two departments — a Department of Consumer Affairs , and a Department for Legal Administration ; Create a Department of Environmental Protection within the existing Department of the Environment ; Set up a plethora of new commissions and executive agencies ; Set up a Women 's Ministry .","[0, 1]",1
This market sensitive dispute has taken place as President Bush and Congress continued to spar on a primary cause for government borrowing — the budget deficit .,"[12, 13]",0
There is a rich tradition of epidemiological work in geography and with the increasing availability of spatially referenced medical data the scope for GIS applications is wide ( Gatrell 1987 ) .,"[17, 18]",0
It was a time when children were encouraged to fantasize about machines and outer space rather than marvel at the open spaces where the deer and buffalo roamed .,"[27, 28]",0
"The crews are able to resuscitate heart attack patients , replace fluid intraveneously after severe blood loss , and insert tubes to maintain air supplies in unconconscious casualties .","[10, 11]",0
If one manages to find the simplest method at the first attempt that can mostly be attributed to good luck .,"[2, 3]",1
"Presumably the justification is that D has already crossed a high moral/social threshold in choosing to commit such a serious offence , and should therefore be held liable for whatever consequences ensue , however unforeseeable they may be .","[26, 27]",1
"There is a temptation to make these final diagrams very large , but often it is more useful to separate into small units with cross-referencing .","[19, 20]",1
"So do the Chinese press statements asserting that Hong Kong is ‘ entirely a business between China and Britain ’ and should not be discussed , formally or informally , at any international forum .","[6, 7]",1
"The result would be that killings were classified and labelled in a more refined way , but at the cost of lengthy trials and mounting legal-aid bills .","[7, 8]",0
"‘ I sha n't wait till Adam returns , ’ Lewis said in that manner that had once led his daughter to call him the Frog Footman ,","[22, 23]",0
"You need a secure situation with someone you can trust , who you know will stick around because he loves you .","[9, 10]",0
"Its first inhabitants were shipyard and fishquay workers from the riverside towns of North Shields and Wallsend , who moved happily from their tumbledown terraces to these fine new houses with inside toilets and gardens .","[19, 20]",0
But they are not completely lost causes .,"[5, 6]",1
"Can you , yeah go on no you hold my hand please no running away , no running away there 's too many cars alright .","[17, 18]",0
"Thus , wherever one looks , one finds people engaged in the construction of the blocks that will make up the Palestinian state .","[7, 8]",1
"Its two main slogans , repeated countless times in the directives issued by the underground leadership , are freedom and independence .","[11, 12]",1
The main components of the first system are well known : the atmosphere is its engine and atmospheric circulation is driven by differences in solar heating between the equatorial and polar regions .,"[9, 10]",0
Can I see you ?,"[2, 3]",0
"Since it is the equation formula that needs to be satisfied , we should choose the potential as a vector ( called , not without logic , the vector potential ) , defined by the equation formula .","[10, 11]",1
"Let me pay and then we 'll have lunch together and do some catching up — unless you 're meeting someone , of course . ’","[13, 14]",1
"First , it distanced the riots from the social , economic , political , and other grievances which had been linked to them by locating the cause outside the ‘ social problems ’ of inner-city dwellers and in the ‘ simple greed ’ of the drug barons to accumulate ‘ loot ’ .","[48, 49]",0
It was surely repugnant to commonsense that in this area of legal activity a local authority should be prosecuted by one of its tenants without first being given the opportunity by that tenant to remedy the consequences of a neglect to repair the dwelling that the tenant occupied .,"[41, 42]",0
"The psychological and moral elements of political action were almost the only ones to appear here , which is why intellectuals least inclined to politics were to be seen in the Resistance .","[14, 15]",1
"As far as we know the microcomputer-based emergency response system devised by Belardo et al. ( 1983 ) , is the only GIS-like software to incorporate this algorithm .","[10, 11]",0
"There are also outstanding bits of Indian stone monuments , with gods and goddesses sensuously entwined in spiritual embrace ; they start with the Gandhara grey schist carvings of the third/fourth century .","[15, 16]",0
Until the time when these things happen then Mill 's disclaimer comes into operation .,"[11, 12]",1
The real use of this model linking personality development to subject choice is that it allows us to make predictions about how pupils might react to changes in school science curriculum and school organization .,"[15, 16]",1
Lancaster University is already heavily involved in the work of Preston District Health Authority in this area .,"[5, 6]",0
"The Treasury Secretary Nicholas Brady , a level headed figure , warned that the imbroglio may lead to higher interest costs for the taxpayer .","[11, 12]",0
"After the initial shock and disbelief , the Tysons grew angry — at the advisers who convinced them about Barlow Clowes , at the Midland bank manager who gave verbal assurances of its security , at the regulatory authorities responsible for the investment community and at the Department of Trade and Industry which allowed the company to trade .","[57, 58]",0
"But it was the spirit of Henley , with huge crowds enjoying amateur sport , presented with administrative finesse , which Keller took as the yardstick for the international circuit .","[22, 23]",1
"In August 1976 a car , containing an IRA gunman , possibly already dead , ploughed onto a pavement and killed three of Mrs Maguire 's children , Joanne , eight , John , two , Andrew , six weeks , leaving one son , Mark , aged seven .","[15, 16]",1
"Oh she did , you know .","[5, 6]",0
So then she come round and she said I do n't even do this for Karen !,"[7, 8]",0
Everybody must have thought what a dismal day this is .,"[3, 4]",0
"It will be seen that English law does this up to a point , and in the process seems to accept social-defence arguments as reasons for departing from several of the principles set out in Chapter 3 .","[20, 21]",1
The few models which have been developed to date may have been correct as far as they go but are clearly incomplete .,"[17, 18]",1
"Young children ought merely to have things shown to them as they are , or they get puzzled and ask question after question .","[7, 8]",1
Workers in blue overalls drifted around us and cracked jokes in gentle Welsh accents .,"[4, 5]",1
"Because the networks believe westerns appeal mainly to middle-aged men , Young Riders has a cast of five pouting young male actors , in an attempt to make a western with ‘ good demographics ’ .","[5, 6]",1
"A further possibility is that the individual may , at least for a time , hold onto beliefs and values taken without question from others , for example parents , teachers , peers .","[15, 16]",1
"Clearly , a plant which stores 1 tonne less than is required for notification slips through the net , while large numbers of handling sites ( warehouses , for instance ) are not covered .","[5, 6]",0
The arrested water shone and danced .,"[5, 6]",1
"As the Poets ' Garden , a decoration for the bedroom of the "" poet Gauguin "" was more than it seemed .","[21, 22]",0
Me watch Rosie and Jim ?,"[1, 2]",0
Who 's who 's gon na know when they to compile a dictionary and what words you use who 's gon na know who you are ?,"[22, 23]",0
Five add five add five,"[3, 4]",1
"Penelope glared at her , turning an ungraceful scarlet , but Mrs Huntley held her ground .","[13, 14]",1
", you took three of them did n't you ?","[2, 3]",1
"Science , with its masculine image , makes little emotional demand on an individual and seems to offer clear , precise answers to problems .","[15, 16]",0
", we 'll get some of those , I 'll put them in , in the trolley , come on , now Charlotte please do n't start being naughty , do n't start .","[18, 19]",1
Same on the adds .,"[3, 4]",1
"He said , I asked , asked , well I left a message on Saturday for him to sort them out did n't I ?","[1, 2]",0
Crisis in this context describes a period of intensive self-examination in which one 's beliefs and values are re-examined .,"[18, 19]",0
"Because we do not have the legs preserved , it is not possible to see how the mouth appendages functioned in feeding , and neither are the stomach contents preserved .","[19, 20]",0
They argued that existing maps and digitized files from them are unable to meet these needs at global or regional scale and only remote sensing could help in the short term : the availability of stereometric data from the French SPOT satellite has already led to proposals for automated creation of global digital elevation models with a spatial ( XY ) resolution of about 30 m ( Muller 1989 ) .,"[24, 25]",0
The police force face the virtually impossible task of keeping the lid on the explosive mixture of ingredients that the dynamics of British society have assembled in the inner city .,"[25, 26]",1
Going to see to see ghosts,"[0, 1]",0
"Although they will slip through the city centre serving the essential parts — shopping malls , leisure centres , theme parks , amusement arcades and museums — the Manchester supertrams will also head out of town on a mix of reserved track and existing railway lines .","[8, 9]",1
"The whole point of a visit to Hong Kong now , five months after Tiananmen Square , should be to declare with royal authority that Britain shares the concerns of the Hong Kong people and is determined to do something about them .","[36, 37]",1
"the encouragement of private investment and the liberation of the market ; the containment of the forces of social discontent ; the control of the powers of the local authorities ; and the encouragement of the movement of the wealthy into the inner city thus creating buffer areas of Tory support , accentuating inequalities and injustice and ( hopefully though not necessarily ) reducing the potential for conflict among the urban poor .","[52, 53]",1
She 'd find it more useful to understand her own character short­comings than to take an elementary course in drug chemistry . ’,"[14, 15]",1
Then we would sail south to Easter Island to explore the mysterious statues before going to the mutineers ' refuge on Pitcairn Island .,"[9, 10]",0
Do n't you get headaches from,"[3, 4]",1
The white man told the askaris to take my animal after I had offered to exchange it .,"[3, 4]",0
"In a large , prefabricated shed we wandered past stacks of 45-gallon drums of PCBs , two drums high , about 10 deep ; and there were contaminated transformers waiting to be cut up and roasted in the flames .","[29, 30]",1
Are you going to say hello ?,"[2, 3]",0
That approach would seek to knock out a keystone of Civil Service tradition .,"[5, 6]",1
"Britain grinds out almost five million tonnes of hazardous waste each year , of which about 63,000 tonnes are so difficult to store or treat that they are burnt at high temperatures here in Gwent or at one of three other centres : Ellesmere Port ; Fawley , near Southampton ; and the unfortunately named Killamarsh , near Sheffield .","[24, 25]",0
"Media : Return of the six-gun saga : Modern actors can not ride and young viewers do not understand the cowboy code , but a revival of the western looms on the horizon , John Lichfield says","[29, 30]",1
The outbreak of violence in this area was therefore widely presented as an aberration .,"[10, 11]",1
We could can prime them up on what to say and types of things to talk about so they do n't get moaned down or something !,"[22, 23]",0
""" Going about your father 's business , are you ? ""","[1, 2]",1
"He recognized the Blaney children , met once before with their mother walking along the beach .","[1, 2]",0
So I thought well I 'm not !,"[2, 3]",0
Until the time when these things happen then Mill 's disclaimer comes into operation .,"[6, 7]",0
In situations of this kind provisions governing access and format may exert powerful constraints on the use that can be made of these data .,"[11, 12]",1
