text,span1,label
"He takes credit - - and deserves it - - for battling his own Republican administration and keeping cash flowing into programs for the disabled and the handicapped . - LRB - His own son , 10 - year - old Sonny , is a Down 's syndrome child. - RRB - / - RRB -","[19, 20]",nonliteral
The FDIC package would sharply boost the merged institution 's capital and give it a huge cushion to absorb future loan losses,"[18, 19]",literal
"In addition to the commercial airlines ' scheduled flights , La Guardia 's 27 air - traffic controllers must keep tabs on an odd assortment of other flying objects: blimps , single - engine airplanes and traffic helicopters","[27, 28]",literal
"`` The 286 is five - year - old technology originally targeted to run '' at half the speed of today 's chips , said Mr. Leglise","[11, 12]",nonliteral
Plenty has flowed to those countries that have allowed incentives to work,"[2, 3]",nonliteral
"The Tenneco sale , expected to reap $ 5 billion to $ 7 billion , may have hurt Enron 's auction by flooding a market in which there already were a large number of properties for sale","[22, 23]",literal
"Law enforcement officials and congressional aides said they expect Assistant Attorney General William Reynolds , one of Mr. Meese 's closest aides , to step down soon","[24, 25]",literal
Traders said an initial round of coordinated intervention yesterday appeared effective only because it came on the heels of a bearish remark by U.S. Commerce Secretary C. William Verity that had knocked a full pfennig off the dollar,"[31, 32]",literal
The international debt crisis will drag on,"[5, 6]",nonliteral
"Domestic aluminum companies have been riding an upturn for the past 18 months , and are now operating at 104 % of capacity , a statistic that indicates previously written - off facilities have been brought back on line","[5, 6]",literal
"`` The question is whether we can turn these into profits , not how hard we can kick and scream .","[17, 18]",nonliteral
"He said banks soon may lower their prime , or base , lending rates , now 8 3 4 %","[12, 13]",literal
"`` I fix it too many times already , '' he says , adding that he is waiting for a formal treaty","[2, 3]",nonliteral
"Meanwhile , prices in parts of the North that missed the boom might start rising","[9, 10]",literal
"Securities laws require that a firm `` know '' its customers , so when Mr. Pessin sees a new account form listing only a post - office box , he grabs his handcuffs and heads for the firm 's trading floor","[30, 31]",literal
"And while profits are booming at Capital Cities ' TV stations , ABC 's loss dragged down the broadcast group","[15, 16]",nonliteral
"Perhaps the most surprising finding of the commission was that in 50 major Big Board stocks , 30 % of the specialists sold more shares on Oct. 19 than they bought , apparently pouring gasoline on an already raging fire","[33, 34]",literal
Mr. Geiger wanted to know why Dominion was dragging its feet on a big loan for Penthouse 's planned Atlantic City casino,"[8, 9]",nonliteral
"If crazed publications are up your alley , you wo n't want to miss Confused Pet Monthly , Australasian Survivor , or Rotten Island - - `` a children 's book about a land where everything is as bad as it possibly could be .","[13, 14]",literal
"The Supreme Court 's decision on municipal bonds grabbed the headlines last week , but securities analysts gathered here said a growing push for increased disclosure by bond issuers will have a more immediate impact on investors","[8, 9]",literal
"Many dealers in recent months have discontinued their franchises , and those remaining , many of whom refused to be quoted by name , say business continues to drag","[28, 29]",nonliteral
One pilot was killed when two of the jets collided in flight,"[3, 4]",nonliteral
"To survive , however , the Democrat must maintain its market share , which Mr. Hussman estimates at about 40 % , without drowning in red ink","[23, 24]",nonliteral
"`` He likes to live dangerously , '' says Patrick Minford , a University of Liverpool economist who wants Mr. Lawson to return to exact targeting of money - supply growth","[25, 26]",nonliteral
"At that point we suspect Jim Wright 's gift to the Democratic convention will turn to dross , as the next administration learns what happens when the U.S. lets seven years of support for a resistance movement evaporate","[37, 38]",nonliteral
"As Elle grabbed market share , other fashion magazines quickly revamped , redesigned and repositioned themselves","[2, 3]",nonliteral
"A senior administration official says Gen. Noriega , who has been indicted by two U.S. grand juries on drug charges , is only `` the most obvious product but not the cause '' of the country 's weak civilian leadership , rampant corruption and flourishing money - laundering operations","[44, 45]",literal
"Red wine now can be brought to the table while you are still drinking your mixed drink , but white wine ca n't","[13, 14]",literal
"Using cameras that shoot up to 44 , 000 pictures a second , and then turning them into slow - motion movies , the Boston photographer has helped customers solve problems with baseball pitchers ' throwing arms , high - speed factory machines , flashlamps that trigger lasers and a wide array of things that explode , fly , break apart or otherwise move too quickly to be seen clearly","[57, 58]",nonliteral
"If Warsaw Pact tanks ever roll into Western Europe , the French have a simple plan for dealing with them","[5, 6]",literal
"On the other hand , if the company 's rolling mills are struck , that could add ingot to the market","[12, 13]",literal
One sometimes hears it asserted that our U.S. - based ICBMs could take over European tactical targeting,"[16, 17]",literal
"A survey of U.K. institutional fund managers found most expect London stocks to be flat after the fiscal 1989 budget is announced , as Chancellor of the Exchequer Nigel Lawson strikes a careful balance between cutting taxes and not overstimulating the economy","[30, 31]",nonliteral
"`` If we do , I 'm confident that - LRB - the scientists at Genentech - RRB - can fix it .","[20, 21]",literal
"John E. Overmyer , president of this maker of petroleum dispensing equipment and systems , was named to the additional post of chairman , filling a vacancy","[24, 25]",literal
"As a result , a political imperative to `` cut spending '' was created and ideologically targeted at domestic programs","[16, 17]",nonliteral
"Most of the machinery in Toyota Motor Corp. 's $ 800 million auto plant in Georgetown , Ky . , came from Japan , for example , and Toyota spokesmen say that when the first cars roll off the assembly line this spring , 40 % of the total value will be imported","[36, 37]",nonliteral
"Mr. Cooper was in fact researching a book on Beethoven 's working methods and had plowed through some 8 , 000 pages of the composer 's notes five years ago when he recognized the bones of the 10th","[15, 16]",literal
"The National Transportation Safety Board will examine the accident during a three - day hearing scheduled to begin Aug. 2 in suburban Louisville , the agency said","[6, 7]",nonliteral
"To fill these growing gaps , Congress increasingly has turned to employers to expand coverage to even more employees and non - employees","[1, 2]",literal
"Also , baseball owners contend that broadcast companies tend to drive up player salaries because they can afford to absorb operating losses on the baseball team","[19, 20]",literal
"Moreover , because the embargo policy rests on the cooperation of journalists , many see the end is near","[6, 7]",nonliteral
"`` I was so happy that I practically danced back into the house , '' Mr. Popejoy says","[8, 9]",literal
"Mr. McDonald contrasted the current atmosphere with the early days of the redesign , when funds flowed freely","[16, 17]",literal
"And Mr. Hauke walks with a decided limp now , the result , he says , of being kicked by the police","[18, 19]",nonliteral
"None of this seems to have damped the spirits of the hall 's backers , who plan to kick off a new fund - raising drive this fall","[18, 19]",nonliteral
"After seven years of Republican appointments , the courts of appeals are filled with able judges of a moderate to conservative stripe","[12, 13]",nonliteral
"Some of those arrested were dragged from buses that were to take them back to Managua ; others , such as 18 - year - old Norman Lenin Cardoza - LRB - who denies ever attending the rally - RRB - and attorney Roger Guevara Mena , were arrested by state security police days later","[5, 6]",literal
The Duracell sale seems certain to step up pressure on management to sustain recent improvements in profit performance,"[6, 7]",nonliteral
"He said he was n't drowning , just resting .","[5, 6]",literal
"The two cases also underscore a peculiarity of the airline business , and possibly a dangerous one: When a design feature is called into question , the remedy usually is n't to recall and fix the plane but to let airlines rely on increased checking and maintenance if they choose","[34, 35]",nonliteral
"`` Both are approaching resistance levels and if they break through them they could touch off further buying that would accelerate the advance , '' he said","[14, 15]",nonliteral
It actually demonstrated its ability to destroy target drones in flight,"[6, 7]",literal
The guns of Angola have n't rested a day in 27 years,"[6, 7]",nonliteral
"`` Everyone 's been kind of put to sleep here , '' Mr. Wosczyna said","[8, 9]",nonliteral
"Also , they were unanimous in calling for steps to end the slide in the price obtained by OPEC , now down to about $ 13 a barrel from the previously targeted level of $ 18","[31, 32]",nonliteral
"Of course , there are those who grab texts from writers and then give the speeches caring only for the pretty sounds of the words as they roll off their tongues","[27, 28]",nonliteral
Ms. Long clearly relishes the hands - on work of running a winery and overseeing the evolution of a vineyard planted to her specifications,"[20, 21]",literal
"And since these guarantees were little used until recently , they have largely escaped scrutiny","[13, 14]",literal
"By a 228 - 182 vote , the House knocked out of the bill the waiting - period provision , which is called the Brady amendment for James Brady , the White House spokesman who was shot along with President Reagan in 1981 by an assailant using a handgun","[9, 10]",nonliteral
"`` If the insurance industry gets stuck with even a quarter of the estimated cleanup costs , '' says Andre Maisonpierre , president of the Reinsurance Association of America , it will cause `` major insolvencies .","[6, 7]",nonliteral
"Chiron Ophthalmics , a unit of the biotechnology concern , said the shield is made of purified bovine collagen and dissolves on the eye within 24 hours","[20, 21]",literal
"The preacher and civil rights leader went after Mr. Dukakis yesterday , attacking him for failing to give specifics on budget questions","[12, 13]",literal
So lawmakers themselves are stepping into the void and drafting new aid packages,"[4, 5]",nonliteral
"If not for the intimacy between the U.S. and Royal navies that enabled missiles , intelligence and much else to flow instantly through long - established channels and liaison groups , Britain would not have prevailed in the Falklands","[20, 21]",nonliteral
"However , `` we believe substantially more acreage will be planted and that will affect our bottom line positively , '' he said","[10, 11]",literal
"Insects begin attacking the snags almost immediately after a fire , and the charred trunks are likely to be toppled by the wind","[2, 3]",literal
"Beginning this week , says Steve Freed , an agricultural analyst for Dean Witter Reynolds in Chicago , the corn yield will drop 5 % for every week it rains less than normal","[29, 30]",nonliteral
"Other prominent Democratic senators who prevailed , not surprisingly , included Robert Byrd of West Virginia , who is stepping down from his Senate leadership post ; and Edward Kennedy , who , though only 56 years old , will rank fifth in seniority in the entire Senate","[19, 20]",literal
"Traders in New York said the Fed intervened twice , selling dollars around 1.8475 marks and 1.8485 marks , apparently to smooth the currency 's rise","[21, 22]",literal
Federal researchers are exploring a possible new biological weapon against cells infected with the virus that causes AIDS. Scientists at the National Institutes of Health are studying a chemical that seeks and kills AIDS - infected blood cells without harming healthy ones,"[32, 33]",literal
Customers enter with sweat pouring down their faces,"[4, 5]",nonliteral
It no longer fills its stage with second - rate English aria - mongers,"[3, 4]",nonliteral
"Orion , a contract carrier which formerly flew for United Parcel Service , had agreed to replace Eastern pilots if they followed the machinists on a walkout","[7, 8]",nonliteral
"`` But at the end of the day , I was n't ready to kick Jim when he was down .","[14, 15]",nonliteral
He conveys the image of a manager with shirt sleeves rolled up who is ready to go to work to help America compete,"[10, 11]",nonliteral
"He also refused both domestic and U.S. calls to step aside for a compromise plebiscite candidate , who might have benefited from Chile 's economic boom while escaping the stigma of the Pinochet regime 's appalling humanrights record","[27, 28]",literal
Wyoming could n't afford to stick to its principles any longer and continue to allow 19 - and 20 - year - olds to drink,"[24, 25]",literal
"In small type , the ad does state that just 5 , 800 of the 241 million Americans will die this year of skin cancer and that `` odds are it wo n't be your funeral .","[19, 20]",nonliteral
"Four big insurance companies - - Cigna Corp . , Aetna Life & Casualty Co . , Allstate Insurance Co. and Hartford Fire Insurance Co . - - are outraged that 19 state attorneys general have accused them of conspiring to fix prices and limit the availability of some coverage","[41, 42]",literal
"The area was gutted in the 1980 riot , in which 18 people died and about 240 businesses were damaged or destroyed","[21, 22]",literal
France knows that its national defense rests on both the U.S. and West Germany,"[6, 7]",nonliteral
"Vietnam , repressively Communist and one of the world 's most closed societies , is smoothing the way for U.S. groups to travel there and meet with high officials","[15, 16]",nonliteral
"Rep. Bosco failed to show Feb. 1 for the hearings in Fort Bragg , and in its edition for Feb. 3 the Advertiser struck back","[23, 24]",literal
"`` Some people are saying they 'll never ride Amtrak again , '' he says","[8, 9]",literal
That confidence and expectation have melted away,"[5, 6]",literal
"This approach is just one of several being weighed to fix the small leak on the launch pad and avoid rolling Discovery back to a hangar for repairs , which could delay the planned early September launch by as much as two months","[10, 11]",literal
"`` Kostmayer pumped in maybe $ 500 , 000 , maybe more , into television","[2, 3]",nonliteral
"Brokers see it not only as a way to beat the bushes for new business , but also as a chance to grab a bigger share of current customers ' business","[22, 23]",literal
"The deity is Col. Lee Kuang - chien , the most senior KMT officer to die in the 1949 battle","[15, 16]",literal
"Ameritech said it intends to stick with its current flagship campaign , `` Solutions That Work , '' which began running in July","[5, 6]",nonliteral
"As voters trooped to the polls and caucus locations in the Northern Plains , Mr. Robertson accused Vice President Bush 's campaign of playing a part in the disclosures about the sex life of television evangelist Jimmy Swaggart","[23, 24]",nonliteral
"As late as Wednesday night , jets carrying signatures were still touching down at the airport in Brasilia , and motorcades were flowing into town","[11, 12]",literal
"They were greeted by dancing pigs , flying pigs and several hundred thousand people pigging out","[4, 5]",literal
Last year the movies were filled with babies,"[5, 6]",nonliteral
Agency officials said that it could be weeks before Mr. Meese can announce his choice to fill the deputy attorney general 's spot and that the work of the department 's top budgetary group - - previously headed by the deputy - - has come to a near standstill,"[16, 17]",literal
"Thomas E. Bolger , chairman and chief executive officer of Bell Atlantic Corp. in Philadelphia , said that although `` the entire industry will miss '' Mr. Olson , he does n't believe the company will suffer any substantial setbacks","[24, 25]",literal
"Interest rates were raised across Europe in an anti - inflation effort , kicked off by the Bundesbank","[13, 14]",nonliteral
"And most of the jobs will go to candidates sought out by search firms , not those knocking on headhunter doors","[17, 18]",nonliteral
"One is particularly struck by the austere but strongly felt eroticism of many of these works , and by the extraordinary poetry with which Poussin imbues the timeless themes of love and death","[3, 4]",literal
A medical examiner ruled that 46 - year - old Linda Von Bergen drowned in May 1986,"[13, 14]",literal
"In the classic model , a bull market flourishes when money flows into the market","[8, 9]",literal
It was one of the congressional spending programs President Reagan attacked in his State of the Union address,"[10, 11]",literal
"American President dropped 3 3 8 to 31 7 8 as takeover speculation cooled following news that the company agreed to sell $ 75 million of preferred stock to investors affiliated with Hellman & Friedman , an investment banking firm","[13, 14]",nonliteral
"`` A dozen Palestinians are killed , and the world sees it on television and protests , '' says Vahit Mustafa , who has fought Iraqis for most of his 24 years","[5, 6]",literal
Du Pont 's decision to dissolve its Ampligen venture may well have been sealed following a meeting it called in early August in which the test results were presented to a group of AIDS research experts,"[5, 6]",literal
The commission kicked off an offensive against abuses in the municipal bond market earlier this week when it authorized its staff to charge Matthews & Wright Group Inc. with fraud and other violations in that market,"[2, 3]",nonliteral
"But it mistakenly grabs protein - LRB - a - RRB - instead of plasminogen , pulling it , with its bag of fat and cholesterol , into the artery wall","[3, 4]",nonliteral
"Mr. Axinn continued that the defendants want a `` level playing field '' with the plaintiffs , but the judge interrupted and said , `` they - LRB - the states - RRB - have built the field and you want to play on it .","[10, 11]",nonliteral
Mr. Berg 's murderers were bent on destroying what they call ZOG - LRB - Zionist Occupied Government - RRB -,"[7, 8]",literal
"`` One of the clues that it was n't really a crash was that she said everyone else slept through it , '' he says","[18, 19]",nonliteral
"In the eight - month fiscal year ended Dec. 31 , the company had a loss of $ 4.5 million , dragged down by $ 4.9 million in losses from discontinued operations","[21, 22]",nonliteral
"Unlike Charming Shoppes Inc. or U.S. Shoe Corp. 's Casual Corner stores , for example - - which got stuck with stockrooms of casual sportswear just as its popularity was dying - - Limited maintained tight inventory levels , enabling it to control markdowns","[19, 20]",nonliteral
"But with yesterday 's bankruptcy - law filings , any responsibility for a bond would rest with the alleged co - conspirators - - Lamar , Mr. Fustok , and the Bermudan trading concern , International Metals Investment Co. According to court filings , International Metals has $ 500 in assets","[15, 16]",literal
Capital is no problem ; banks and insurance companies are eager to lend money to potential buyers,"[12, 13]",nonliteral
"The issue is particularly hot in Florida , where a coalition of civic leaders , civil libertarians and Hispanic groups went to federal court recently in an unsuccessful attempt to knock the proposed amendment off the ballot","[30, 31]",nonliteral
"Smokers are more likely than non - smokers to sleep less than six hours daily , skip breakfast , be physically inactive and be heavier drinkers , according to the National Center for Health Statistics","[9, 10]",literal
`` Japan is n't free riding,"[5, 6]",literal
Mr. Hauke `` is looking for a much more costly repair that is nonstandard and would knock the price beyond the the $ 500 limit for a buy - back .,"[16, 17]",nonliteral
"For the first seven months of 1988 , the small regional carrier flew 3.94 billion revenue passenger miles , up 30 % from 3.03 billion a year earlier","[12, 13]",literal
"Indeed , the musical 's whole point is expressed through a single climactic , apocalyptic number called `` Rockland , '' in which the cast , suddenly dressed in hip , punky clothes , leather jackets and army fatigues , sings `` We dance together in a bar to the same creeping sense of ennui .","[43, 44]",literal
"Without a background making or selling computers , Mr. Kavner strikes some people as an unlikely choice for the job","[10, 11]",literal
"Some burn out nearly overnight , leaving someone stuck with lots of unmovable inventory","[8, 9]",nonliteral
"Farmers have n't been inclined to sell their crops recently , anyway , but what little interest remained evaporated as prices fell","[18, 19]",literal
"If McDonnell Douglas ca n't land those orders this year , it risks losing its temporary lead over Boeing and missing out on perhaps hundreds of midrange aircraft orders in the long run","[20, 21]",literal
"But she , too , plans to stick around - - to meet people","[7, 8]",nonliteral
But the OTC market was withering badly near the close and traders said if there was more time prices would have fallen further,"[5, 6]",literal
`` It 's better to smooth a day 's fluctuations .,"[5, 6]",nonliteral
"Nasdaq indexes - - which he says are overrated as proxies for small - stock performance - - `` did cool off since the end of May , but their superior performance in the beginning of the year was so good , that should n't be any surprise to anyone .","[20, 21]",nonliteral
"Over the past year , two teams of researchers , one at Johns Hopkins University and the other in London , have found that cells taken from colon cancer tumors are missing tiny bits of DNA - - possibly even tiny bits of genes - - on two different chromosomes","[31, 32]",literal
"- - Last September , 22 - year - old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery - store lot backed up , knocking her over and dragging her in circles","[50, 51]",nonliteral
By the time they reached the Inner Court many were beginning to look bleary - eyed as they wandered through a sea of glass cases filled with everything from Han jugs to Ming wall - scrolls and jades,"[25, 26]",nonliteral
"By 1981 the lower end of the Pawtuxet , into which Ciba - Geigy had been pouring 1.2 million gallons of waste each day , could support only those organisms that flourish in sewage and toxic waste","[31, 32]",literal
"Passengers who fly between the coasts as members of the joint frequent - flier program of Continental and Eastern , for instance , might now be more apt to select connecting flights through Continental 's hub in Denver","[2, 3]",literal
"As the Reagan administration draws chaotically to a close , policy questions that once were treated with deadly seriousness inside the government are being kicked about like toys by officials concerned only with scoring points in the Washington power game","[24, 25]",literal
"As a child , the 28 - year - old Mr. Hellman spent three years sleeping in an underground bunker as rockets screamed overhead","[15, 16]",nonliteral
"He acknowledges that some will see this as a threat to freedom , but he soothes: `` Liberation , however , comes in various forms , either by overthrowing the external compulsion or dissolving the inward objection through a change of will , through sublimation .","[33, 34]",nonliteral
"Districts jump back and forth over mountain ranges , cross large bodies of water , send out little tentacles to absorb special communities and ensure safe seats .","[20, 21]",literal
"But the ANC has grown , and black supremacist breakaway groups have withered","[12, 13]",literal
"In the first quarter of this year , the Big Three rolled out huge rebate programs to stave off the sales slump they expected after the Oct. 19 stock market crash and to lower bulging inventories","[11, 12]",nonliteral
"`` Cold water has been poured on the market and any advance has been stopped dead in its tracks , '' one dealer said","[5, 6]",nonliteral
"Gary Lynch , the director of enforcement at the SEC , recalls some investment bankers who passed their polygraph tests with flying colors during insider - trading probes","[21, 22]",nonliteral
Their anger is targeted on the new `` supplemental premium '' that more than 40 % of Medicare beneficiaries will pay to finance the bill 's $ 30 billion cost the next five years,"[3, 4]",nonliteral
The company has stumbled by asserting its traditional hard line toward labor,"[3, 4]",nonliteral
"Among other things , that would free up more of Moscow 's resources to be poured into the continuing expansion of the Soviet Pacific fleet and military facilities like Da Nang and Cam Ranh Bay","[15, 16]",literal
Splashed across local papers was the picture of two burly federal marshals dragging a small woman through the car 's broken window,"[12, 13]",literal
"Yet last year as every year , billions of dollars were riding on cases of sometimes little ideological content but major importance to the economy","[11, 12]",literal
"The Australian experience might be of interest to the U.S . , which just agreed to pump nearly $ 1 billion of development aid into the Philippines","[16, 17]",nonliteral
"Quiet pressure from top businessmen combined with British and German threats of more sanctions to convince Pretoria to soften legislation that would cut off overseas funding of opposition groups , and to indefinitely postpone the hanging of the Sharpeville Six , a group of blacks sentenced to die for the mob killing of a black town councillor","[47, 48]",literal
"When they repeated the tests with the special precautions , the sensational results evaporated","[13, 14]",nonliteral
So it should n't come as a big surprise that the world 's art is now flowing to Japan,"[16, 17]",literal
"Their nests are now easily found and destroyed by crows , raccoons , foxes , coyotes and magpies .","[7, 8]",nonliteral
The hard fact that has seemingly escaped Mr. Luck is that the newly minted top business - school graduates are fast becoming cost - ineffective for the typical and increasingly lean - and - mean American manufacturer,"[6, 7]",literal
It sets fixed employment levels at each site that can only be reduced by half the level of any attrition,"[2, 3]",literal
"In a city where night life leans toward kids cruising on weekends , Gene Harris and his cohorts have filled a void and then some","[19, 20]",nonliteral
"He says he lent $ 13 , 000 to Victor Cohen , a friend of Mr. Galvin 's and an Air Force assistant secretary whose phone was tapped by federal investigators","[3, 4]",literal
"But the fever cooled yesterday as the shares fell 1 8 to 6 7 8 on volume of only 33 , 700","[3, 4]",nonliteral
"By the early 1990s , it plans to examine how patients fare during hospitalization","[8, 9]",literal
"SDI 's critics , including some eminent scientists , have rested much of their case on the assertion that the technology is some Star Trek dream","[10, 11]",nonliteral
"While at Harvard , the young man who would later open Mexico to foreign businessmen struck up an unusually close friendship with a self - made U.S. businessman some 30 years his senior","[15, 16]",nonliteral
"As Jim Wells , head of the pesticide - use branch of the California Department of Food and Agriculture , notes , `` We can not escape one fact: we are living older , healthier and more mentally acute than we have ever lived in the history of mankind","[26, 27]",literal
The male supervisor said that Mr. Jackson had received a `` raw deal '' and that Mr. Dukakis has `` knocked down every issue that Jackson has come up with .,"[20, 21]",literal
"They should be eating chocolate cake , instead they are bleeding from their souls .","[3, 4]",literal
"The Air Florida pilots cursed for posterity on the cockpit recorder , decided to take off even though they knew the wings of the plane were dangerously icy , and plowed their plane into a bridge","[30, 31]",literal
"A heavy snowstorm struck the South , snarling travel and closing schools as a record cold wave continued in the Midwest and East","[3, 4]",literal
"Taking a long loaf of fresh bread , Henri Caudron sticks in a menacing - looking plastic sword , squeezes a trigger and voila ! blanquette de veau , dubbed a `` real meal in a sandwich '' for 18 francs - LRB - $ 3.15 - RRB -","[10, 11]",literal
"`` We 're not sleeping anymore , '' says Hans Decker , president of New York - based Siemens Capital Corp","[4, 5]",nonliteral
"The best of show in painting , Oleg Stavrowsky 's 40 - inch by 72 - inch oil of a stagecoach being attacked by bandits , went for $ 14 , 000","[22, 23]",literal
"The pension agency , which had briefly absorbed LTV 's $ 2 billion pension shortfall , subsequently returned responsibility for the plans to the steelmaker","[7, 8]",literal
"Most said finding or keeping key people is important ; but without solid planning , Hay says they may miss seeing a need for new talent or training","[19, 20]",literal
"The new chairman has been a board member since Nov. 1 , 1985 , filling a term that expires Aug. 27 , 1990","[14, 15]",literal
"Barring an unlikely last - minute change , the Environmental Protection Agency 's new rules will require filling stations and convenience stores that pump more than 10 , 000 gallons of gasoline a month to carry $ 1 million in pollution liability coverage","[23, 24]",literal
"Two air crashes in India killed at least 164 people , authorities said","[5, 6]",nonliteral
"Mr. Meese of course had good personal reasons for the infernal device he left behind ; Washington 's Democrats have been trying to destroy Ed Meese since the day he arrived in town , for no reason other than that he looked like an easier target than Ronald Reagan","[23, 24]",nonliteral
"The White House began searching for a successor for Attorney General Edwin Meese , amid indications that the transition - - and the questions about Mr. Meese 's ethics - - could drag on longer than the administration hoped","[32, 33]",nonliteral
I wanted to eat fried foods and Snickers bars without worrying about how I 'd look in a leotard,"[3, 4]",literal
"Last fall , on the eve of his Twins 's World Series victory , the slightly stooped banker shed his white dress shirt on a downtown Minneapolis street as TV cameras rolled , to settle a bet","[31, 32]",literal
"`` If we keep this up , we 'll die with our flag .","[9, 10]",literal
"They will change their attitude - - and will lend money to Brazil - - they have too much at stake not to , '' says Rimmer de Vries , chief international economist at Morgan Guaranty Trust Co","[9, 10]",literal
"The U.S. also is considering whether to officially change its gulf policy of protecting only U.S. - flag ships , which consist mainly of 11 Kuwaiti tankers flying U.S. flags","[27, 28]",literal
"There was , for instance , Mr. Jackson 's visit to the Coming Home hospice in San Francisco 's Castro Street area , where he grasped the hands of patients waiting to die from AIDS","[25, 26]",nonliteral
"In New York City , three Russian immigrants - - one man last year and an elderly couple in 1985 - - died of botulism after eating kapchunka , a salted , ungutted whitefish","[26, 27]",nonliteral
We 're stuck with stagnant real income and competitiveness problems in international markets unless productivity improves .,"[2, 3]",nonliteral
"A synthetic version , prepared by means of recombinant DNA , is to be given in an intravenous infusion in the hope that flooding the body with false targets would mop up virus particles and prevent them from infecting cells of the body","[23, 24]",nonliteral
"A President without an electoral mandate is a President the modern Congress will weaken and if possible , destroy","[18, 19]",literal
"David L. Meister was named president of this provider of cable television programming , filling a vacancy","[14, 15]",literal
`` Our system works best with the guy who rolls up his sleeves and works behind the counter .,"[9, 10]",nonliteral
He insults guests - - `` Zip it ! `` - - and has assaulted at least one of them,"[14, 15]",literal
He talks of a `` debt cone '' that will melt down once consumers and businesses realize it does n't pay to borrow at high real interest rates to buy assets whose values are n't rising as fast as they were,"[10, 11]",nonliteral
"But this program fosters an insidious idea: Intelligent discussion is silly - - whoever 's the loudest , wins . - LRB - And of course Mort , with his own sound men riding the mixing board , is always loudest. - RRB - / - RRB -","[33, 34]",nonliteral
There is n't any indication that it could destroy the AIDS virus itself,"[8, 9]",literal
The people who make the decisions - - directors and big institutional investors - - seem prepared to keep the money flowing to the top so long as the return to shareholders is deemed adequate,"[21, 22]",nonliteral
"In an unusual move , House Speaker James Wright - LRB - D . , Texas - RRB - will seek a vote , perhaps as early as today , on a measure that would strike the limits on Alaskan oil exports contained in the bill , which had already been passed by the House and Senate","[35, 36]",literal
"The two smaller vehicles , the Samurai and the Jeep Wrangler , carried outriggers in the tests to prevent the vehicles from either falling over to the side or rolling because of a swerve or sharp turn","[29, 30]",nonliteral
"Dukakis , expecting his lead in the polls to vanish , plans to strike an activist profile in coming weeks","[13, 14]",literal
"But the problem of Premier , he adds , could drag the FDA `` into a legal - resources 'black hole ' that could paralyze new drug approvals .","[10, 11]",nonliteral
Both the government and private industry have stepped up efforts to recruit back to Korea scientists who were trained and then stayed abroad,"[7, 8]",nonliteral
"In general , the race to study the CD4 protein is based on the theory that flooding the body with synthetic copies of CD4 will cause the virus to bind to the copies and not to infect the cells of the immune system","[16, 17]",nonliteral
In plowing a terrain marred by less - skilled songwriters - - the minutiae of everyday America - - Mr. Hiatt found himself,"[1, 2]",nonliteral
"Gustave de La France , an old farmer who lives deep in the bald mountains near Hinche , says: `` When it rains , the spirits in the rocks are nourished , so the rocks grow larger .","[22, 23]",nonliteral
"Maxus and Diamond Shamrock R & M , a now - separate refining and marketing operation , were part of the former Diamond Shamrock , which split itself up to escape T. Boone Pickens 's takeover bid","[30, 31]",literal
The virus attacked Argonne National Laboratory outside Chicago starting at 11:54 p.m. EST Wednesday and throughout the night,"[2, 3]",nonliteral
The emotions in it flow between the playwright and his audience,"[4, 5]",nonliteral
"DEAN WITTER: `` I 'm not looking to knock the cover off the ball , '' says Manny Korman , Dean Witter Reynolds Inc. 's research director , `` because I 'm unwilling to accept the risk that would entail .","[8, 9]",nonliteral
"Still , opponents paint the company as a heavy - handed marauder , riding roughshod over public will","[13, 14]",nonliteral
"Outdoor productions that combine history , drama , music and dance trace their lineage all the way back to Greek theater","[10, 11]",nonliteral
"`` We 've got the kids , plus all their teen - age friends who do nothing but eat","[18, 19]",nonliteral
"Similarly , it recently rolled out Thundervolt , a line of power tools driven by a battery pack that a user wears on a belt","[4, 5]",nonliteral
"Adm. Hayward 's case , which has escaped public notice since it started in 1985 , is n't part of the current nationwide investigation of Pentagon corruption and bid - rigging","[7, 8]",nonliteral
"Mr. Choi , filling three pages with computations , offers this stern - - and unsettling - - advice to one American business reporter: `` Do n't write about investing this summer","[3, 4]",literal
"`` You use such minute quantities that it always seems like magic when it works , '' says Mrs. Fitzpatrick - Davis , a microbiology Ph.D. who left her research job at Becton , Dickinson & Co. to escape corporate routine and bureaucracy","[38, 39]",nonliteral
"Because of this logistical problem and because of the potential for diversion of the drug to nonregistered addicts , heroin began to be progressively replaced by methadone maintenance . - LRB - Methadone , a long - lasting opiate , needs to be absorbed only once a day , by mouth. - RRB - / - RRB -","[43, 44]",literal
"Mr. Bass , who had flown in from Fort Worth hoping to strike a final deal , told Mr. Wall he was heading home , although some of his aides would remain in Washington","[5, 6]",nonliteral
Three years ago the airline kicked Mr. Landau and his 1.5 million miles out of the program for allegedly breaking the rules,"[5, 6]",nonliteral
Banking industry spokesmen and key legislators at the time noted the `` moral - hazard '' risk of allowing depositors to escape all responsibility for their investment decisions,"[21, 22]",literal
"And this year , more CDs are eligible to be rolled over than usual because skittish investors opted for one - year CDs after October 's stock market debacle","[10, 11]",nonliteral
"Trouble is , they are pumping it to look good , not set international records","[5, 6]",nonliteral
