text,span1,label
"In this one can draw obvious parallels to the appeal of Van Gogh , a traditionally popular artist recently made fashionable by the media attention generated during the centennial of his death .","[4, 5]",1
I think I 'm looking forward to a normal day honey,"[9, 10]",0
This means that schoolgirls are ineligible for a wide range of courses in further and higher education and for entry to occupations requiring a scientific or technical base .,"[9, 10]",1
"You , getting all put some back in , I need some by six o'clock , I said comes at six thirty , you ca n't have it we 're bloody cooking , any way I though you done John 's said his got because come on .","[34, 35]",0
"It was providing 27,500 training places ( often in conjunction with the Manpower Services Commission ) : some 2,500 buildings were being improved ; estate action aimed to tackle run down housing ; and a large number of new ‘ partnerships ’ ( which some might see as subsidies , or discredited regional grants , in a new guise ) were in operation , in an effort to bring private investment to run-down urban areas .","[7, 8]",0
"Lucy 's four main contacts were Major General Oster who was the head of the Abwehr ; Admiral Canaris who was later hanged for his part in the 1944 bomb plot ; Carl Goehdeler who was leader of the official opposition to Hitler ; and Colonel Boetzel , the commanding officer of Intelligence Evaluation .","[25, 26]",1
Rhind 's chapter on environmental monitoring and prediction discusses the role of geographic information management in promoting sustainable development on a global scale in the context of the issues identified in the Brundtland report .,"[17, 18]",0
"We have so far talked about positive and negative charges , about point charges , and distributed charge .","[9, 10]",1
"The struggle reflects a revolution in mass consciousness , by which people have come to realise that ideas and aspirations must be embodied in manifest acts if reality is to be changed .","[4, 5]",1
"Sometimes they came alone , sometimes with a man in tow — to foot the bill !","[13, 14]",1
"Well she 's just heard it , that 's why , but she does n't she does n't say it very much does she ?","[21, 22]",0
But the vaporous presences that float through this slender and anaemic first novel by a notable poet would appear to support the claim .,"[2, 3]",1
"Mind you in the evening , if it gets quite chilly in the evenings so it might be a good jumper to wear in the evenings when we go for our evening walks by the sea .","[22, 23]",0
"Legally , the refugees have been expelled from East Germany , meaning that under current rules they can not return .","[15, 16]",1
"The building society will be staffing a mortgage desk at each auction , and says buyers could arrange finance there and then , subject of course to proof of income and status .","[14, 15]",1
"He was a sensible and capable boy , an eldest child , so he moved closer , trying not to breathe , and stood steadfastly looking until he was confident of what he had seen : a body , must be a girl because it was wearing a skirt , lying face down , head towards the bottom of the embankment as if she had dived off the top .","[68, 69]",0
"More problematic is the way in which such a dislocation has led to the acceptance of her ‘ Mexicanness ’ as mere decoration of the essentially feminist themes of her work , thereby defusing a substantial part of the art described by Breton as a ‘ ribbon round a bomb ’ .","[22, 23]",1
"JOHN SMITH , the shadow Chancellor , yesterday set the overriding tone for this week 's Labour Party conference with a warning that he would impose tough spending controls if Labour won the next election .","[26, 27]",1
"The Unionist recovery was built around Law 's leadership , but what Asquith called the "" new style "" of obstruction , threats and offensive behaviour did not originate with Law .","[24, 25]",1
"The early 1980s witnessed a radical change in patterns of heroin taking , alongside the global increase .","[8, 9]",1
"The Pope , too , has spoken warmly of unity .","[9, 10]",0
"A shadow fell across the wall opposite , as slowly , and fearfully he turned .","[2, 3]",1
So two addition equations er three times seven plus seven plus seven is twenty one .,"[2, 3]",1
Hobeika and Jamei have tested MASSVAC on various evacuation scenarios for Virginia Beach City in order to determine evacuation times for flood and hurricane conditions .,"[21, 22]",0
Ellen asked before I could refuse to answer .,"[7, 8]",0
"Mrs Bottomley stressed her commitment to the Patient 's Charter , which has already eliminated almost all waits of more than two years for NHS operations .","[7, 8]",0
"I 'll tell you what I 've I 'm alright , but I feel a wee dizzy you know I feel as if I 'm a bit","[20, 21]",1
"Finally , with Arsenal pressing hard , he clawed away Quinn 's careful header from Thomas 's drag-back .","[8, 9]",1
"Simple , distinct veining can also be seen .","[3, 4]",1
"Cardinal Hume has not only the cross of being a fervent Newcastle United supporter to bear ; he is also known to irreverent members of Mayfair 's Jesuit Farm Street Church by his initials , George Basil Hume .","[25, 26]",0
Oh you ca n't hold that ?,"[4, 5]",0
Commitment means that the individual has acquired clear and firm beliefs both about himself or herself and the world .,"[0, 1]",0
"‘ Ten and a half , ’ said his wife .","[4, 5]",0
"Finally the checklist may have reprographic limitations such as inadequate vertical or horizontal structure , poor typefaces and insufficient linking of requirements , descriptions , remarks and tick-off points .","[16, 17]",0
"Beyond the barrier lay some of the most toxic chemicals known , awaiting destruction by fire .","[3, 4]",1
"Now the path ran through heather high above the burn , past circular sheepfolds long disused and over the stony beds of side streams where the grass hung smooth and inviting , concealing ankle-breaking drops .","[11, 12]",0
"Up until that news hit the Committee , Don had won the day with his UK Vehicle Division proposals .","[4, 5]",1
NO LONGER can the Government disguise the crisis surrounding electricity privatisation .,"[8, 9]",1
"The brick side-wall of his neighbour 's house seemed to have moved itself four or five feet further towards the dividing fence , so that it loomed offensively .","[8, 9]",0
"The supertram is , in effect , a low-cost replacement for British Rail 's ageing fleet of suburban diesel multiple-unit trains , those rasping diesels which change gear to the accompaniment of voluminous clouds of acrid black exhaust fumes and the blessing of train spotters .","[32, 33]",1
"Oh , it smells good .","[3, 4]",0
"Outside Flanders , Robert 's sister 's marriage to Roger of Sicily was a mark of his new position in the world ; like Louis VI 's sister 's marriage to Bohemond of Antioch , it stretched French kinship connections into the new Norman colonies , ensuring that travellers from the homeland would find a welcome in those distant parts .","[14, 15]",1
"Steel-Maitland , Boraston , Jenkins and Fraser made up a team of experts , all of sufficient status to deal with politicians who might call into the office ; the work of the office was departmentalized for the first time and the heads of department brought together into a supervising board .","[33, 34]",0
"To cater for all susceptibilities , the party became the "" National Unionist Association of Conservative and Unionist Associations "" — a decision that allowed some local parties to go on calling themselves Conservative , but the name "" Liberal "" was at last dropped .","[29, 30]",1
So long as there was no hunt for a missing girl they had felt themselves reasonably safe .,"[6, 7]",1
One example of an hypothesis which has been given serious attention in recent years is the possible link between electromagnetic fields generated by high-voltage power lines or supply cables and ill health .,"[9, 10]",0
"Those with an interest in health and air pollution should note the availability of a very detailed database from the Warren Springs Laboratory , containing details of smoke and sulphur dioxide emissions at a large number of sites in the UK .","[8, 9]",0
"The main contenders for the leadership were Austen Chamberlain and Walter Long , representing the two different establishments of the Edwardian Unionist party — the opposite worlds of Birmingham and Wiltshire — but the situation was complicated by the intervention of two outsiders , Edward Carson and Andrew Bonar Law .","[25, 26]",1
This is plainly evident from the section of the contract signed by each participant where what is expected of them is spelt out :,"[6, 7]",1
"Just think of it , a man of his talent and ability stooging around the media . ’","[11, 12]",0
"Its significance lies in its double message : that the aim of the Palestinian struggle is the establishment of Palestinian independence , and that this independence is regarded as being not at Israel 's expense .","[25, 26]",0
"While Elle , Vogue and subsequently The Independent ( Fig. 5 ) , stressed different facets of Kahlo 's public persona , they all shared the emphasis on ‘ her ’ , as an encapsulisation of stereotypical images of Mexico , rather than her work .","[24, 25]",1
He saw a mass of freckles — sometimes melding into sixpenny-sized brown patches of warmth — moving over the hard frame of cheekbones and brow .,"[22, 23]",0
"Sometimes he still saw the brushstrokes , as it were , in this naked way , so that his earlier thoughts of this garden had to be undone , the idea of black wings to be stripped from the painted leafage , the vulgar idea of blood splashes washed off the notation of geraniums .","[14, 15]",1
"The boy and the dog skirted round opposite sides of the puddle , the boy , a light , tall fourteen-year-old , labouring in wellington boots too large for him , and the dog , a three-year-old Labrador bitch , picking her way reluctantly , with frequent pauses , as if her paws hurt .","[22, 23]",1
There are several splendid houses near Long Melford that would make for a gentle afternoon 's potter through the rooms and possessions of the rich of a few centuries ago .,"[13, 14]",1
"Joe and I mean I come a long way and they said he told them I wan na pop in Friday morning before we go He was surprised He said well I were n't surprised , I said but er you know I want a name yeah well , he just said well I ca n't he ca n't fault me on anything .","[8, 9]",1
"The point is that birds themselves are warm-blooded , like mammals , and if birds and dinosaurs are as closely related as now seems likely , then it obviously increases the likelihood that the dinosaurs themselves may have been warm-blooded .","[19, 20]",1
The approach was collaborative : teachers were invited to work with the team as equal partners in the attempts both to investigate and find solutions to the GIST problem .,"[12, 13]",0
Consider the structure of their legs .,"[2, 3]",1
"From the party viewpoint Law 's methods were successful but dangerous ; expectations raised when the party was in full cry were not easily set aside for an eventual compromise , and the only outcome that would fully vindicate the methods was the recovery of power .","[19, 20]",1
"Even if these descriptions are valid they still leave open a number of questions , particularly why the same mechanisms do not operate with girls .","[19, 20]",1
"Since it is the equation formula that needs to be satisfied , we should choose the potential as a vector ( called , not without logic , the vector potential ) , defined by the equation formula .","[29, 30]",1
What happens to her then ?,"[1, 2]",0
"If , for instance , we wish to model the dispersal of a plume of toxic gas resulting from a chemical explosion , assess its possible impact on human health and evaluate likely evacuation scenarios of the population at risk we would require , for example , a knowledge of atmospheric dispersion models , epidemiology and population distribution .","[34, 35]",0
"Such is the mood of pessimism here it is hard to find anyone who believes the All Blacks , having won their seven matches in Wales , will face any significant threat during the next fortnight .","[17, 18]",0
"The tension between these theoretical views of children as non-rational , non-autonomous beings and the practical knowledge of real children is evident in those quotations from Hobbes and Locke and Kant and Mill .","[19, 20]",0
This type of tree has a history extending back to the upper Cretaceous .,"[7, 8]",1
"Without an adequate theory of their articulation , they simply begin to separate again .","[10, 11]",0
That approach would seek to knock out a keystone of Civil Service tradition .,"[3, 4]",1
"And is there anything there , I mean can you dry your clothes out there at all ?","[12, 13]",0
"In an earlier than expected Commercial Court judgment , Mr Justice Saville found that the members had not produced enough evidence of irregularities in the ‘ LMX spiral ’ , which sends catastrophe risks swirling round the market to stop the usual process of calling on cash deposits to make good syndicate losses .","[31, 32]",1
"So Lewis did not say , even to himself , when he was privately considering trying to get hold of his son in Tenerife , that he disliked Adam and would have been pleased to spoil his holiday .","[18, 19]",1
"Only thus , only by pretending unreality , pretending this was a part he acted , could he go on , cross the wild , shaggy grass , go past the black-branched cedar tree , arrive at the porch set in its four Doric columns and insert his key in the lock .","[28, 29]",0
"He suggests that children should be given a comprehensive range of civil and legal rights including the right to vote , to manage their own financial affairs , to direct and manage their own education and to control their own sex lives and","[41, 42]",0
"In the churchyard in his last parish a family in the English 1870s had tried to name a son Walter Cornelius Brittain and had buried three , aged five , aged two , aged one month , interspersed by variegated dead daughters , a Jennet , a Marian , an Eva .","[19, 20]",0
"Clearly , a plant which stores 1 tonne less than is required for notification slips through the net , while large numbers of handling sites ( warehouses , for instance ) are not covered .","[13, 14]",0
"He joined William Jenkins , appointed chief organizing agent in 1911 and previously district agent for the Midlands Liberal Unionists .","[1, 2]",1
A less direct measure which is applicable only to the most senior management is to observe the fall or rise of the share price when a particular executive leaves or joins a company .,"[3, 4]",1
"To his right the ground rose gently towards the southern cliffs and he could see the dark mouth of a concrete pillbox , undemolished since the war , and as seemingly indestructible as the great hulks of wave-battered concrete , remnants of the old fortifications which lay half-submerged in the sand along part of the beach .","[46, 47]",1
You 're going to watch Rosie and Jim dear .,"[4, 5]",0
"There had been a pattern , an only too discernible repetition in the events and relationships of his life into which she had ruggedly refused to fit .","[23, 24]",1
"I I think they 'd been on holiday and , she took ill on the holiday and , and came erm , she was stopping at erm , Edith 's and er it happened then .","[24, 25]",0
"Mr Wheeler , an engineer who worked for many years in the oil business , is a pleasant , slightly worried-looking man who can not bear the fact that no one seems to realise just what lengths he goes to in order to keep the plant squeaky clean and emission-free .","[47, 48]",0
"Some headway was made in expanding self-sufficiency , whether through utilising more land for agriculture , developing home economies , or encouraging local manufacturers and products .","[3, 4]",1
In this way she sets out a research agenda for applications-related research which serves a similar function to the spatial analysis research agenda set out by Openshaw at the beginning of Part Two .,"[2, 3]",0
You wan na go !,"[3, 4]",0
Perhaps science teachers should not attempt to cover their subjects so comprehensively .,"[2, 3]",0
"I 'm sorry to leave you , but I assure you you need not worry on that score . ’","[4, 5]",1
The disaster was all the more stunning because people had come to assume that such things did n't happen .,"[15, 16]",1
"One of the purposes of an extended period of single-sex science teaching might be to let teachers see how girls approach scientific matters , and to discover , what may well be the case , that girls are just as capable of ‘ scientific thinking ’ as boys .","[26, 27]",1
"Besides , away from their home base , knights were useless on their own .","[10, 11]",0
"A fourth approach , adopted by English law until 1957 and still in force in many American jurisdictions , is some form of felony-murder rule : anyone who kills during the course of a felony ( or , more restrictively , a serious crime of violence ) or whilst resisting arrest should be convicted of murder .","[21, 22]",1
"For a more girl friendly science , it seems vital that teachers should come to see that when all the masculine packaging , evident in textbooks and resources as well as teachers ' and boys ' behaviour in the classroom , is removed , girls can be very enthusiastic about science . …","[50, 51]",0
"Sound cheesed off , what 's the matter ?","[0, 1]",0
"It will be seen that English law does this up to a point , and in the process seems to accept social-defence arguments as reasons for departing from several of the principles set out in Chapter 3 .","[26, 27]",1
Ours do actually,"[2, 3]",0
"Christian Salvesen , the food process and distribution , generator hire and brick making group , raised pre-tax profits by almost 21 per cent to £32.6million in the six months to September .","[14, 15]",1
We read it back to the man twice .,"[3, 4]",1
"And I warn you , if any of my designs or anything like them turn up in the showroom at the House of Oliver I shall sue — and win the sort of damages that will put your little friend out of business for good .","[36, 37]",1
"Once people overcome their fears about computers and begin to use them in telecottages , they acquire their own equipment .","[2, 3]",1
"As noted above , the work of Fedra ( 1989 ) is a major step in this direction , and links need to be forged between initiatives in the UK and the rest of Europe .","[24, 25]",1
"Yet many of the crowd were kept interested by the possibility of victory , which is , I suppose , what derbies are about .","[10, 11]",0
This system currently runs in dBASE II and contains in excess of 3000 items of professionally assessed information on major hazards coded into some 24 separate fields .,"[1, 2]",1
The trouble with all the views which we have looked at is that they tie the notion of autonomy firmly and solely to that of knowledge interpreted in either a broad or narrow sense .,"[19, 20]",1
"‘ They come and go , so it pays to deal with a member of a professional body , such as the NAEA , the Royal Institute of Chartered Surveyors or the Incorporated Society of Valuers and Auctioneers .","[13, 14]",1
"63 Miocene maple leaf , Acer trilobatum .","[6, 7]",0
"In the meantime , we have the capacity to bring coherence and organisation to a whole range of activities , further consolidating the institutional linkage between the people in the occupied state and the PLO leadership .","[9, 10]",1
Women on there have to come off,"[5, 6]",1
"But were it not for the perceived economic might of a more unified Economic Community , the dozen or so nations of the Pacific Rim , who have been meeting in Australia , might not have bothered .","[24, 25]",0
"There was an open roll-top desk facing one of the wide windows and , to its right , a stable door , the top half open , gave a view of the paved courtyard .","[27, 28]",1
"Clearly , we are getting further and further away from the causes of delinquent behaviour , and it is perhaps wisest to think in terms of causal processes when looking at criminal behaviour .","[29, 30]",1
"Now , 15 per cent of the village regularly uses telecottage and at least 20 per cent has taken courses there . ’","[9, 10]",1
The justification for pouring out large sums without a certain return was the even greater cost of any real alternative .,"[10, 11]",1
The conceptual and practical implications of this discrepancy will be examined in the third and final section of this article .,"[16, 17]",1
"In parliament he was wont to abandon an argument half-completed if he sensed that his point had been made ; the speeches that appear in Hansard were touched up by his staff , and his speeches in the country were given to the press in advance .","[8, 9]",0
"Gary should have been a girl , she had thought , for he was half a head smaller than she was with fair curling hair , baby-blue eyes and long thick lashes that were the envy of every woman who met him .","[9, 10]",0
"On the other hand , the independence of the Tariff Reform League was a positive advantage : after January 1913 the party supported the tariff policy but was not including them in its immediate programme , so that Central Office could continue to distribute tariff propaganda from the TRL without compromising party policy .","[22, 23]",1
During the early states of the phased evacuation the logistical problem facing the police was the street-by-street warning of the population to make ready for evacuation .,"[22, 23]",1
"when she was only a second year therefore that means , she 's not given enough work , but I mean","[15, 16]",0
"The legend could not be taken seriously any longer in what had been , admittedly , a threadbare form .","[1, 2]",0
"Afterwards they lay quietly side by side , not speaking , until he said , ‘ I must go . ’","[9, 10]",0
"Their protagonists argue that the law of murder is so important socially that derogation from the principle of maximum certainty should be allowed in favour of more accurate labelling by the courts ; opponents argue that the principle of maximum certainty is needed here specifically to reduce the risk of verdicts based on discriminatory or irrelevant factors , such as distaste for the defendant 's background , allegiance , or other activities .","[7, 8]",0
"Elle Magazine , May 1989 , p. 28 .","[1, 2]",0
"Even though some of the most dangerous and persistent toxins , including polychlorinated biphenyls , PCBs , are no longer manufactured , quantities of them still exist , and must be got rid of .","[31, 32]",1
"Or on the social or physical environment — the replacement of companionably unhygienic slums by soulless tower blocks with broken lifts ( Coleman et al . ,","[6, 7]",1
"In a major emergency , for example , there might be a need to supply blood products held at regional blood banks to hospitals .","[19, 20]",0
Have you been buying naughty things again Joelle ?,"[7, 8]",0
NO LONGER can the Government disguise the crisis surrounding electricity privatisation .,"[5, 6]",1
How many am I losing ?,"[4, 5]",0
"I had to go and collect grandma you see to take her to the station , and I did n't have an awful lot of time so I just sort of ran round and collected whatever I got .","[23, 24]",1
It would provide the multitudinous popular committees and activities with a more advanced form of organisation and structure .,"[5, 6]",0
"From out of nowhere , Ruth remembered Dick Parker : but not , this time , the pleasure of her union with him , only the pain it had brought her on the Christmas Eve following .","[34, 35]",0
"so she I , I 'll sort you out","[6, 7]",1
"Gainsborough 's house … to say nothing of huge grey sweeps of empty beach from which , at Aldeburgh , you can buy goggle-eyed skate direct from the fishing boats as they come out of the water .","[13, 14]",0
"Paul Harrison 's Inside the Inner City : Life under the Cutting Edge focused on Hackney , a London borough ranked among the worst off on any scale of urban deprivation ( Harrison , 1983 ) .","[30, 31]",0
"Where there is no capital punishment , however , the question of how many degrees of homicide it is desirable to have calls for careful weighing of the principle of fair labelling ( see Chapter 3.3 ( l ) ) against the cost and time arguments mobilised by the policy of efficient administration ( see Chapter 3.3 ( m ) ) .","[14, 15]",1
Leinster have been undermined by their failure to secure prestige fixtures since the mid-Seventies .,"[9, 10]",0
"To name an object is to suppress three-quarters of the enjoyment of the poem , which is created by the gradual pleasure of apprehending it .","[20, 21]",1
"Before Raymont works towards ‘ ways of showing respect , understanding and affection to members of the opposite sex ’ , she should realise that the opposite sex 's obsession with ‘ members ’ is a problem of enormous gravity .","[32, 33]",1
"We were quite alone and the great church , the size of a cathedral , was unearthly in its floodlit , moonlit beauty .","[16, 17]",0
"Finally the checklist may have reprographic limitations such as inadequate vertical or horizontal structure , poor typefaces and insufficient linking of requirements , descriptions , remarks and tick-off points .","[12, 13]",1
Sod off !,"[0, 1]",1
The prison has a medical block with 24 beds and a gym with equipment that staff said would be the envy of many council leisure centres .,"[20, 21]",1
"The government denies this , but has published the text of a letter from its Political Adviser to the New China News Agency ( Beijing 's embassy in Hong Kong ) suggesting that it did .","[7, 8]",1
"And I 'd also like you to sign this document , Adam added , ‘ which absolves me and STG from any further responsibility once Paul Littlejohn has been substituted . ’","[7, 8]",0
"It is generally accepted ( p. 145 ) that ‘ hygiene ’ type variables such as pay and working conditions can , if they are inappropriately specified , depress morale and motivation but they will not in themselves result in very high levels of these parameters .","[2, 3]",0
"Would it be right , then , to confine the fault element in murder to an intent to kill ?","[3, 4]",0
"walk back from town with , after all .","[1, 2]",1
"While the first wave of popular interest arose with the 1982 Whitechapel exhibition instigated by Laura Mulvey and Peter Wollen , it was the publication of Hayden Herrera 's biography of Kahlo in 1983 which has led to her current cult status .","[7, 8]",1
"‘ I do n't know what the hell you 're talking about , and I ca n't comment until I do . ’","[4, 5]",0
"But , if you can you know agree to tell him","[6, 7]",0
"Bracken House , the former home of the Financial Times , became the first candidate and English Heritage then submitted some 70 recommendations to the Department of the Environment ; these included Bankside .","[31, 32]",1
"He recognized the Blaney children , met once before with their mother walking along the beach .","[15, 16]",0
You can use your cloth daddy,"[4, 5]",0
"He smoothly changed the subject to the looks of the blond model , three tables away , and Barton agreed he would n't mind a bit of that ; on the thin side , mind you , but tasty .","[32, 33]",1
"Hold my hand nicely sweetheart , there 's a good girl we 're coming up to a busy road in a minute and it 's dangerous Walk nicely darling , there 's a good girl walk nicely just stand still a minute sweetheart hold my hand Charlotte please hold my hand there 's a good girl .","[39, 40]",0
"As for the House of Mattli , it might have been in a different world to the hostel , with its air of being a cross between a workhouse and a boarding school .","[21, 22]",1
Salvesen boost .,"[0, 1]",0
They gave support to the Beacon and Elfreda Rathbone nurseries and most members saw these settings as the best places to ‘ treat ’ children .,"[2, 3]",1
"As a result of some 40 sub-projects involving all the Member States ( and often several groups within each one ) , databases of topography , soils , water resources and quality , biotopes , atmospheric emissions , climate , soil erosion and administrative boundaries have been built up for the whole Community and can be interrelated ; other data sets ( such as land cover , derived from satellite imagery ) have already been compiled for some of the Member States .","[10, 11]",0
Westerns are no longer a cheap option .,"[0, 1]",0
‘ It 's my life which is about to go down the plughole .,"[9, 10]",1
There are several splendid houses near Long Melford that would make for a gentle afternoon 's potter through the rooms and possessions of the rich of a few centuries ago .,"[16, 17]",0
"These are , of course , commercially important questions and a good deal of money is going into the collection of such data by insurance companies .","[11, 12]",0
"The paradigm which is described originates from doctoral research into generic probation practice and has been presented in a book Adult Probation and Juvenile Supervision : Beyond the Care-Control Dilemma ( 1989 , Gower ) .","[29, 30]",0
The vast majority of natural hazards studies have ignored the physical nature of the events per se and have concentrated on behavioural issues such as the perception and estimation of hazards .,"[11, 12]",0
"How can History be a unity if it is also conflictual , if each action is aimed at destroying the other and results in a double negation in which the original aims of each action have been destroyed by the other ?","[25, 26]",1
Murder is committed in those situations where D caused death by an act or omission which he knew had death as the probable or highly probable result .,"[19, 20]",0
"The only government support so far has been a recommendation by the Rural Development Commission , part of the Department of the Environment , to establish a pilot scheme .","[3, 4]",1
"Those people are victims , too , but they have certainly kept us together . ’","[3, 4]",1
"And surely any dramatist ought to be able to move us with that final night of Holly 's life , when his musicians ( including Waylon Jennings ) gave their places on the ‘ plane to the Big Bopper and Ritchie Valens .","[3, 4]",0
"I shall sit here and wait and sweat it out and look the facts in the face , trying to anticipate the worst that can happen .","[11, 12]",1
"Some headway was made in expanding self-sufficiency , whether through utilising more land for agriculture , developing home economies , or encouraging local manufacturers and products .","[17, 18]",1
The CORINE programme represents the product of much activity by the European Commission 's Directorate-General ( XI ) for the Environment .,"[11, 12]",0
Football : Hazard hints at the missing gifts,"[3, 4]",1
"Similarly the spread of violence in London to areas such as the Broadwater Farm Estate in Tottenham was seen as a break from previous experience , which had centred on areas such as Brixton .","[28, 29]",1
In the process it will be necessary to examine not only the extent to which geographic issues feature on the policy issues agenda in these fields but also the institutional context which governs decision-making and the extent to which data are available for research and policy analysis purposes .,"[32, 33]",1
Surely prosecutorial discretion should be enough to prevent unfair convictions years after the event .,"[2, 3]",0
"Later , drums supposedly containing carcinogenic drugs were not opened for checking before burning ( for health reasons ) and three were ‘ misdescribed ’ .","[2, 3]",0
"in a defensive posture , eyes searching the stacked containers , trying to probe the black , jagged recesses between them .","[2, 3]",0
A key aspect of the 1977 White Paper was the stress it placed on the wider effects of poverty : that it was not just those with acute needs who suffered .,"[12, 13]",1
"There are plenty of Indian miniatures , colourful and charming evocations of princely courts , priced in hundreds or low thousands .","[20, 21]",0
"It argued that in talking about inner cities it was vital to think in terms not just of individuals , but of society ; that the multiple deprivations of the worst hit areas affected all the residents ; that the consequences included a pervasive sense of neglect and decay , a decline in community spirit , a low standard of neighbourhood facilities , and an increase in crime and vandalism ; and that , without government intervention , the future was one of reduced job opportunities , deteriorating housing , and a decline in public services .","[57, 58]",1
It is as enjoyable as feeling gently hungry or amorous .,"[3, 4]",0
Last month it was announced that Britain will get its first new-wave trams in 1991 .,"[8, 9]",1
Do you follow,"[2, 3]",1
Erm I 'd like to see whoever wins this .,"[5, 6]",1
"The UOC found that "" it is patent that some feeling exists among the Unionist Press that , while in the past they have done much for the Party , the Party has not assisted in their work .","[7, 8]",0
"They were , however , an all-White group , operating without directly involving parents and were generally committed to specialist care in the community .","[11, 12]",0
In situations of this kind provisions governing access and format may exert powerful constraints on the use that can be made of these data .,"[12, 13]",1
"Whatever else such a strategy may achieve , it certainly does not manage to produce a situation in which children are politically indistinguishable from adults and it rests on premises which , unless they can be defended , gain nothing for any defence to the charge of arbitrariness .","[22, 23]",1
You 'd better go to St Stephen 's for tests : they 're properly equipped to handle this sort of thing . ’,"[3, 4]",0
"Following a number of major accidents involving industrial activities ( including those at Flixborough , Humberside in 1974 ; Beek , the Netherlands in 1975 ; and Seveso and Manfredonia in Italy in 1976 ) , the EC issued a Directive on Major Accident Hazards .","[44, 45]",0
Just missed a space .,"[1, 2]",0
"Yet the consequences of any significant changes are a matter of the utmost concern to planners and to politicians at all levels , the quantification of the costs and benefits of alternative policy strategies is very much a matter for economists , and the adaptation of societies to massive change is a particular interest to sociologists and others .","[24, 25]",0
Speed was of the essence and manpower was limited .,"[4, 5]",1
So she had a list of about five things she wanted sorted out and she said so far we were the cheapest .,"[8, 9]",1
Law conceived of the role of the leader in an exactly opposite sense from Balfour : he sought to foster unity by placing himself at the head of the discordant elements where Balfour had thrown the leadership on the side of restraint .,"[34, 35]",1
"Until one morning in June 1988 when George Tyson turned on the radio to hear a small , investment business called Barlow Clowes had collapsed .","[16, 17]",0
"There are Stein settings , such as ‘ Portrait of FB ’ , but also cycles such as Five Songs from William Blake , Prayers and Praises and a cantata based on poems by Edward Lear .","[30, 31]",1
The National 's Boris Godunov was built around Ognovenko ; he had to stay home .,"[6, 7]",1
"Shock made her cry out , and he closed the door and moved towards her in quick strides , putting his hand across her mouth to stop-her scream .","[3, 4]",0
"Once known primarily as the wife of Diego Rivera , her reputation outside of Mexico now far supercedes his : since 1919 , sale room estimates of her work have risen from $40,000 to over $1 million , and in 1990 a work by Kahlo broke all records at Sotheby 's New York for a Latin American artist .","[23, 24]",0
"Quietly he unwrapped the covering paper , then paused , as some instinct made him check again .","[4, 5]",0
"Was it even now shadowing them , moving soundlessly from cover to cover , like a tiger in the steel jungle ?","[4, 5]",1
"Overall there would be some increase in the recruitment of girls , but no qualitative improvement .","[15, 16]",0
"‘ The crux of our argument is that we do n't need to have toxic wastes and the fact that plants like Rechem exist , providing easy options for companies , is acting as a disincentive for companies to clean up . ’","[32, 33]",1
Keep your mouth closed when you 've got something in it or we 'll take something away .,"[14, 15]",0
He looked again at the newspaper account of the adjourned inquest that his father had saved for him .,"[15, 16]",1
"Perfectly groomed from head to toe and with all that assurance , she was ready to take on the world , Arlene thought with satisfaction , for she looked on Paula as her very own creation .","[24, 25]",0
"He thought , I know what my idea of heaven would be , if by heaven we mean a place of bliss in which to pass eternity : a sanctuary where one might chain-smoke without impairment of breathing , destruction of the lungs or damage to the heart , light each fresh cigarette from the glowing butt of its predecessor , and drink ice-free but hundred-proof chilled vodka laced with two drops of angostura and a gill of newly opened Perrier endlessly , with increasing euphoria until a peak of joy and ease was reached but without any sub-sequent nausea or pain or dehydration or oblivion …","[85, 86]",0
"Unfortunately , the spatial referencing is poor and with some effort this could easily be remedied .","[10, 11]",0
Relief was at hand .,"[3, 4]",1
Children were collected from home by special bus and places were available on demand .,"[6, 7]",0
They 're having fucking !,"[3, 4]",0
"Berry 's songs are plausible emblems of rock'n'roll rebellion or , at any rate , youthful hedonism .","[8, 9]",1
"The Scarman Report , for example , located part of the explanation for the riots in the feelings of alienation and powerlessness which were experienced by young blacks living in depressed inner-city areas .","[8, 9]",1
"In 1982 , 44 per cent of under fives in Islington had the use of an under-fives facility , 29 per cent on a full-time and 15 per cent on a part-time basis .","[5, 6]",0
"The Government will also encourage more family doctors to hold budgets to ‘ buy ’ services for patients , and is looking at ways to enable smaller practices to team up to secure the advantages of fund holding .","[29, 30]",1
‘ You 're going to have to describe the Mattli collection to me .,"[7, 8]",0
"Scientists with Nazi records , scientists with a history of brutality , war criminals . ’","[3, 4]",0
He quoted the Second Vatican Council : ‘ The task of giving an authentic interpretation of the Word of God … has been entrusted to the living teachting office of the Church alone .,"[26, 27]",0
"It would maximise civilian tactics of resistance and defuse the natural potential for violence , containing and eventually eliminating the marginal but intrusive phenomenon of collaborator activation by Israeli security authorities and collaborator execution by local Palestinians .","[8, 9]",1
"The document , and the legislation that derived from it , pointed to a positively discriminatory approach : with both central and local government supplementing existing programmes in such a way as to strengthen local economies , as well as the physical and social environment .","[11, 12]",1
"However , Caithness himself stated that this first selection was ‘ in no way a definitive list …","[13, 14]",1
"Deep carpet covered the floors and the stairs swept up to the showrooms and the warren of workrooms beyond , and though the window drapes and furnishings were ever-so-slightly faded , as if they had seen better days , they were of the finest silks and velvets and every corner was swept , polished and cleaned daily so that no single speck of dust , let alone a cobweb , dared show itself .","[15, 16]",1
